sample_id,content,label,has_url,has_phone_number,sender_type,category,obfuscation_level,data_origin,source_dataset,source_file,source_row_id
phase1_07024,V7B3t (Nạp 500k nhận 1200k) 1 vòng cược rút MAX 50.000k. Nổ Hũ. Bắn Cá. BCR... DK: t.ly/V7b77 xZ3s,1,1,0,personal_number,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1460
phase1_09610,VNeID: Bạn có một thông báo mới từ cơ quan chức năng. Xem chi tiết tại https://vneid-app.top,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4047
phase1_09084,S`V:n_v;I_e;T: nG;0~n: 0_ ĐN – Telegram: bit.ly/dn_vip_x bXz3,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3521
phase1_05978,Công việc làm nhân viên Telegram nhận 500.000 đồng/ngày. Chuyên viên hướng dẫn 1-1 tại: t.me/huongdan_kiemtien_onl.,1,1,0,personal_number,Crypto / Đầu tư giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,414
phase1_10464,[VNeID] Yeu cau cap nh4t thong t1n cu tru moi. Truy cap l1nk: vneid-xacthuc.top,1,1,0,shortcode,Dịch vụ công giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4901
phase1_07640,TikTok cần tuyển nhân viên xử lý đơn hàng. Thu nhập 350k-999k/ngày. Nhận tiền sau 13-25 phút. Thao tác đơn giản. Liên hệ ngay Zalo: zalo.me/84988776655 Zalo: 84988776655,1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2076
phase1_09389,"CANH BAO LAN CUOI!!! ong Ho4ng Van Tuan CMND 040092123456 n0 3,947,000VND t41 Mirae Asset. Yeu cu th4nh t04n truoc 16H Ngay 15/05. B4t h0p t4c chung t01 se gu1 don t0 c40 v3 n01 lam v13c. LH: 0966778899",1,0,1,personal_number,Đòi nợ / Đe dọa,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3826
phase1_10213,"TikTok tuyển người làm nhiệm vụ xử lý đơn hàng, cam kết nhận tiền sau 13-25 phút. Thu nhập 1tr-3tr/ngày. Tuổi 23-65. Zalo: zalo.me/84990123456 Zalo: 84990123456",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4650
phase1_06425,Dòng tiền về hằng ngày phơi phới. Chỉ cần 15 phút đặt đơn hàng online kiếm 300.000 đồng. Không cần kinh nghiệm.,1,0,0,personal_number,Crypto / Đầu tư giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,861
phase1_05742,Chào bạn mình là Mai. Bạn muốn làm nhiệm vụ thả tim để kiếm thêm thu nhập không? Không cần vốn đâu nhé.,1,0,0,personal_number,Crypto / Đầu tư giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,175
phase1_08693,[SACOMBANK] Cảnh báo: Tài khoản đã bị thay đổi sđt. Vào https://sacombank-online.vip để hủy đổi nếu không phải bạn.,1,1,0,brandname,Giả mạo ngân hàng,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3129
phase1_07753,D-N-T3l3gr4m_G_@_i_X_i_n_h_t_i_m_b_@_n_t_i_n_h_v_u_i_v_3: t.me/dn_party999 Gh4W,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2189
phase1_05861,[BỘ GIAO THÔNG VẬN TẢI]: Quý khách vi phạm lệnh giao thông. Xem chi tiết tại phatnguoi.xyz.,1,1,0,personal_number,Dịch vụ công giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,297
phase1_09122,Ch4o ban m1nh la Tu4n. CO c0ng v13c th4 t1m v1d30 nh4n t13n n0ng trong ngay. 10 nv nh4n 100k. Khong mat f33 j1 th3m.,1,0,0,personal_number,Crypto / Đầu tư giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3559
phase1_09903,"G141 tr1 2Q t4nj 150k kh1 dky tai q8n2p.c0m. B4cc4r4t truc t13p, ch01 j4. Rut t13n 3 phut",1,0,0,personal_number,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4340
phase1_09492,"Ch40 ban, m1nh la chuy3n wj3n s4n XYZ. Ban duoc t4ng 200k k-uj tr4z3. Tham gj4: t.me/san_xyz_official_vn",1,1,0,personal_number,Crypto / Đầu tư giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3929
phase1_09811,C0py tr4z3 f0r3x b-a-o l0! 100%. L01 n-h-u4n 2tr moi n-g4y. Nh-4n v13n h-u0nz z4n 1 k3m 1. t.me/trade_smart_vn,1,1,0,personal_number,Crypto / Đầu tư giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4248
phase1_06609,"Kw1n668 N4p 200k nh4n 500k, rut MAXX 20tr. N0 Hu, BCR. DK: t.ly/kPz71 rTewS",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1045
phase1_06685,"8DAY nạp 100.000 đồng nhận 250.000 đồng. 1 vòng cược rút tối đa 15 triệu đồng. Nổ Hũ, Bắn Cá. Link: t.ly/mK33x vB12n",1,1,0,personal_number,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1121
phase1_07576,"[CẢNH CÁO LẦN CUỐI]: Mirae Asset thông báo Bà Vũ Minh Nguyệt CMND: 001094567891 còn nợ 21,345,600VND. Hạn cuối trước 17g hôm nay phải thanh toán. Nếu không sẽ ghi nợ xấu CIC vĩnh viễn. LH: 0701122334.",1,0,1,personal_number,Đòi nợ / Đe dọa,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2012
phase1_10556,BHXH VN: Ban da du dieu kien nhan t1en ho tro theo NQ-116 tu quy BHTN. Bam vao www.tgbyhn.icu. QUA HAN SE KHONG DUOC CHAP NHAN. qA1s,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4993
phase1_08360,Tham gia nhóm Telegram t.me/cong_dong_dau_tu_68 để nhận lệnh trade từ chuyên gia hàng ngày.,1,1,0,personal_number,Crypto / Đầu tư giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2796
phase1_05715,Công việc kiếm tiền tại nhà cực dễ. Giáo viên hỗ trợ 1 kèm 1 kiếm 5 triệu đồng mỗi tuần. Link nhóm: t.me/kiem_tien_ben_vung,1,1,0,personal_number,Crypto / Đầu tư giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,148
phase1_05991,[CẢNH SÁT GIAO THÔNG] Bạn có biên lai vi phạm chưa thanh toán. Kiểm tra tại https://phatnguoi.xyz,1,1,0,brandname,Dịch vụ công giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,427
phase1_08695,[VCB DIGIBANK] Tài khoản của bạn bị khóa. Vui lòng đăng nhập tại https://vcbdigibank.vn-mn.top để mở khóa trước 17h.,1,1,0,brandname,Giả mạo ngân hàng,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3131
phase1_06439,D4t d0n h4ng 0nl1n3 n-h-4-n t13n l-1-3-n t-4-y. G140 v13n h-u-o-n-g d4n 1-1. V40 n-h-0-m: t.me/donhang_online,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 3 – Dot/dash insertion,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,875
phase1_10174,V7B3t_DANG_KY-tang-68k! (N4p 50k nh4n 108k). 1 v0ng cu0c rut MAXX 8.888k. DK: t.ly/fG4h2 dXqN,1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4611
phase1_05919,"Chào bạn, mình là Hương. Bạn muốn kiếm 300.000 đồng/ngày từ việc xác nhận đơn hàng Shopee không? Không cần vốn, nhận lệnh ngay.",1,0,0,personal_number,Crypto / Đầu tư giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,355
phase1_07131,JILI bắn cá nổ hũ cực phê. Tải app nhận ngay code 50k. jili8.cc/aH5kR,1,1,0,personal_number,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1567
phase1_10513,K1m-L0ng-C4s1n0_B4cc4r@t-truc-t1ep_cho1_g@_x0_s0_CSKH-24/24_rut_3_phvt. L1nk: m21yt.com,1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4950
phase1_07491,[CẢNH SÁT GIAO THÔNG] Bạn có hồ sơ phạt nguội chưa đóng. Truy cập phatnguoi.gov.xyz hoặc gọi 0944551223 để hỗ trợ.,1,1,1,personal_number,Dịch vụ công giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1927
phase1_08108,"CANH BAO LAN CUOI!!! Ong Dang Quang Vinh CMND: 079091234567 phai thanh toan 6,750,500VND cho Mcredit truoc 16H Ngay 18/10. Chung toi se gui thong bao ve tan dia phuong va niem yet thong tin no xau tai UBND xa phuong. LH Zalo: 0911223344.",1,0,1,personal_number,Đòi nợ / Đe dọa,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2544
phase1_10139,TPBANK: Ung dung TPB bj kH04 do dang nH4p tH13t bi la. Vui l0ng xac thuc ngay t4j http://tpbank.cc de tiep tUc sU zUng.,1,1,0,shortcode,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4576
phase1_06437,"B4n_o1, c0 v13c_v-u-4-ch01 v-u-4 k13m T13N n4y. Th4 t1m v1d30 th01, n-g-4-y k13m 2OOk-5OOk l4 b1nh t-h-u-0-ng.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 3 – Dot/dash insertion,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,873
phase1_07845,Bo GTVT: Thong b4o cuoi cung v3 v13c n0p phat vi ph4m j14o thong. Lien he: 0702345678 de b13t chi t13t,1,0,1,shortcode,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2281
phase1_08166,"CANH BAO LAN CUOI!!! Mirae Asset yêu cầu ông Hoàng Gia Bảo CMND 024083746512 thanh toán 21,532,400VND trong vòng 24H. Nếu không hợp tác, toàn bộ hình ảnh và thông tin của ông sẽ bị bêu rếu công khai trên các hội nhóm đòi nợ. Liên hệ ngay: 0972635481.",1,0,1,personal_number,Đòi nợ / Đe dọa,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2602
phase1_08648,BHXH Việt Nam: Bạn đã đủ điều kiện NHẬN TIỀN hỗ trợ. Nhận tại: mo.cdefr.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! hF5d,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3084
phase1_07210,8DAY: DK tặng 88k trải nghiệm,1,1,0,personal_number,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1646
phase1_07578,"TB KHẨN: Công ty Tài chính FE yêu cầu Bà Phạm Thu Hương CMND: 172091234 thanh toán 7,115,200VND trong 24H nữa. Quá thời hạn hồ sơ sẽ chuyển sang cơ quan điều tra. Liên hệ gấp: 0855443322.",1,0,1,personal_number,Đòi nợ / Đe dọa,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2014
phase1_07563,"CANH BAO LAN CUOI!!! Ong Phan Van Duc CMND: 034091273845 no HD Saison so tien 14,221,500VND. Yeu cau thanh toan truoc 16H Ngay 25/09. Neu khong se tien hanh thu hoi tai san va niem yet thong tin no xau tai khu pho. LH: 0944556677.",1,0,1,personal_number,Đòi nợ / Đe dọa,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1999
phase1_10064,COPY-TRADE_FOREX_NHAN_LAI_KHUNG. Kh0ng-c4n_k1nh-ngh13m. Chuy3n_v4o_STK_DAU_TU: 19022334455018_TCB.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 3 – Dot/dash insertion,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4501
phase1_09852,Quy BHTN: Ban da du d13u k13n nh4n t13n tr0 cap h0 tr0. Nh4n tai www.mkjui.icu. QUA HAN SE KHONG DUOC CHAP NHAN. qA7z,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4289
phase1_08857,Cv13c_th4-t1m!v1d30*thu_nh4p~100k. No-capital. Pay-daily. Ib-m1nh_hu0ng-z4n_z3-l4m^lam.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 3 – Dot/dash insertion,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3294
phase1_06773,"Chao ban, minh la Duc. Minh co cong viec online tai nha, kiem 200k-500k/ngay. Khong can von, chi can 30p moi ngay. Lien he t.me/job_online_uytin",1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1209
phase1_07147,JILI@KM_T4I_4PP! Nhan_ngay_88k_trai_nghiem. x3_nap_dau_rut_fast. jili7.tech/zX9vP,1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1583
phase1_06467,"Kim L0ng tuyen D@1_Ly h0a h0ng 55%, h0 tr0 Z@lo: 0918234771. Link: kl88z.vip",1,1,1,shortcode,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,903
phase1_08869,Trợ cấp NQ-116: BẠN đã đủ ĐIỀU KIỆN nhận TIỀN hỗ trợ từ quỹ BHTN. Nhận tại: mo.qwert.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! mD1r,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3306
phase1_09831,Tro cap NQ-116: Ban da zu d13u kien nh4n tien ho tro. Bam vao www.qwert.icu de nhan. QUA HAN SE KHONG DUOC CHAP NHAN. fD3s,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4268
phase1_07554,"CANH BAO LAN CUOI!!! HD Saison thong bao den Ba Hoang Thu Thao CMND: 079093847562 ve khoan no 23,890,120VND. Neu truoc 16H Ngay 20/04 khong thanh toan, bo phan thu hoi se lam viec truc tiep voi to dan pho va cong khai thong tin vi pham. SDT ho tro: 0355123889.",1,0,1,personal_number,Đòi nợ / Đe dọa,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1990
phase1_06482,"V7Bet_N@p-50k_nhan!150k. 1 v0ng cu0c rut MAXX 10.000k. N.o H.u, B.a.n C.a. DK: t.ly/y4O7p bN2m",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,918
phase1_05872,"[CANH CAO LAN CUOI]: Ông Ngô Quốc Bảo (CCCD: 064092001847) quá hạn 5,285,000VND tại Home Credit. Phải thanh toán trước 17g hôm nay. Sau thời gian này, hồ sơ chuyển bộ phận pháp chế xử lý hình sự. LH: 0922889977.",1,0,1,personal_number,Đòi nợ / Đe dọa,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,308
phase1_08519,[MB BANK] Thông báo: Hệ thống đang bảo trì tài khoản. Vào mbbank.cc để đăng nhập lại trước 24h.,1,1,0,brandname,Giả mạo ngân hàng,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2955
phase1_06393,"CANH BAO LAN CUOI!!! Ong Bυ1 Th4nh Tυng CMND: 025091827364 n0 Mcredit 5,283,000VND. Trυoc 16H Ngay 18/05 khong dong tien se Cong Kh41 H1NH ANH v4 THONG T1N len d14 phυ0ng v4 ngυ01 th4n. LH: 0329485716",1,0,1,personal_number,Đòi nợ / Đe dọa,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,829
phase1_06231,"[CANH CAO LAN CUOI]: Bà Phan Tuyết Mai CMND 215492837 nợ Mirae Asset 19,725,300VND. Hạn cuối truoc 17g hom nay phải nộp tiền. Quá hạn, hồ sơ sẽ chuyển sang PC02 điều tra hành vi lạm dụng tín nhiệm chiếm đoạt tài sản. LH: 0366778899.",1,0,1,personal_number,Đòi nợ / Đe dọa,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,667
phase1_08101,"Chào bạn, mình là Giang. Bên mình tuyển người bình luận dạo trên Facebook, 200k/ngày ck luôn 20h tối.",1,0,0,personal_number,Crypto / Đầu tư giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2537
phase1_07658,Lazada tuyển nhân viên đánh giá sản phẩm tại nhà. Thu nhập 800.000đ/ngày. Tuổi 22-60. Liên hệ Zalo: zalo.me/84551122334,1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2094
phase1_08247,HCM-Telegram: H3n_h0_k!n_đ@o-kh0ng_r@ng_bu0c-HCM. K3t_b@n: bit.ly/hcm_hen_ho_kin gY4e,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2683
phase1_09730,Quy BHTN: ong (BA) da du d13u kien nh4n TIEN ho tro. Bam vao www.nhy67.icu. QUA HAN SE KHONG DUOC CHAP NHAN! kL5z,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4167
phase1_10428,Hoan-thue_TNCN: ong (B4) da du d!3u k13n nh4n t13n hoan thue. Bam vao www.plnbv.icu. QUA HAN SE KHONG DUOC CHAP NHAN. tG7b,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4865
phase1_06604,Bộ Công an: Thông báo lệnh bắt tạm giam đối với ông/bà. Vui lòng liên hệ 0812334455 để làm rõ sự việc.,1,0,1,personal_number,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1040
phase1_08282,[T.B] BHXH VN: Ong (Ba) da du dieu kien NHAN T1EN ho tro tu quy BH-TN. Bam vao www.vksda.icu de lay. QUA HAN SE KHONG DUOC CHAP NHAN! mN8b,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2718
phase1_08256,HN-Zalo: T-i-m-b-a-n-t-i-n-h-d-e-m-n-a-y-t-a-i-H-a-N-o-i. Z-a-l-o: zalo.me/g/hn_ban_tinh_vip fG2h,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2692
phase1_07765,T.i.m-b.a.n-g.a.i-H.N-v.u.i-v.e-k.h.o.n.g-r.a.n.g-b.u.o.c. Z.a.l.o-g.r.o.u.p: zalo.me/g/hn_f2f_club Zr2S,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2201
phase1_07969,"Lazada tuyển nhân viên xử lý đơn hàng và đánh giá sản phẩm. Thu nhập 800.000đ/ngày. Không yêu cầu kinh nghiệm, tuổi 23-60. Zalo: zalo.me/84966778899",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2405
phase1_09846,H0 tro C0V1D-19: B4n_da~du D!EU^K!EN nh4n#T1EN tu QUY*BHXH. Bam vao www.xdrfv.icu. QUA HAN SE KH0NG_DUOC CHAP NHAN! sA1q,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4283
phase1_06074,[CANH CAO LAN CUOI]: Yêu cầu O/B hợp tác điều tra về khoản nợ xấu có dấu hiệu lừa đảo ngân hàng. Phòng AN NINH ĐIỀU TRA sẽ gửi giấy triệu tập về địa phương nếu không phản hồi trong vòng 24H. Liên hệ: 84776655443.,1,0,1,personal_number,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,510
phase1_05659,Cty HVS tuyển người hỗ trợ đặt hàng Tiki tại nhà. Lương 800.000đ/ngày thanh toán theo ngày. Yêu cầu 22-60 tuổi. Liên hệ Zalo: 84922334455,1,0,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,92
phase1_10221,"T1k1 can tuy3n nh4n v13n d4t hang de n4ng t-h-u hang cua hang. Lu0ng 800.000d/ng4y, l4m tr3n d13n t-h-o41. Tu01 22-65. Z4l0: 84745678901",1,0,1,personal_number,Tuyển dụng giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4658
phase1_06451,Anh/chi hay chuyen so tien can nap vao tai khoan sau de d4u tu. NH MSB STK: 04001023847291 TK: CONG TY SSG,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,887
phase1_08365,Lương cao 1tr/ngày chỉ với chiếc điện thoại. Giáo viên hướng dẫn tại t.me/kiem_tien_shopee_2024.,1,1,0,personal_number,Crypto / Đầu tư giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2801
phase1_08583,Bộ Công an: Thông báo định danh mới nhất từ bộ công an. Giải quyết tại https://bca.gov.cc,1,1,0,personal_number,Dịch vụ công giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3019
phase1_06106,Shopee tuyển gấp nhân viên xử lý đơn + đánh giá sản phẩm tại nhà. Tuổi 22-60. Thu nhập 500.000-1.500.000 đồng/ngày. Zalo: zalo.me/84923456789,1,1,1,personal_number,Tuyển dụng giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,542
phase1_06239,"[CẢNH CÁO LẦN CUỐI]: Bà Đào Thị Mai Chứng minh nhân dân 183942051 nợ 5.284.600 VNĐ tại Home Credit. Trong 24H nữa không liên hệ 0912345789 để thanh toán, chúng tôi sẽ báo về địa phương và ghi nợ xấu CIC.",1,0,1,personal_number,Đòi nợ / Đe dọa,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,675
phase1_10409,Ho Tro COVID-19: BAN~da-du*d!eu_k!en-nh4n_T1EN^tu-quy_BHTN. Bam_v4o_www.plmzx.icu de_lay_TIEN. QUA-HAN^SE_KH0NG*DUOC~CHAP*NHAN! nB4v,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4846
phase1_09794,"Nh4n v13c l4m tai nh4, ch1 can l1k3 b1nh l-u4n v1d3o. Ngay kiem 300k, th-u nhap 0n dinh. Khong thu f-3.",1,0,0,personal_number,Crypto / Đầu tư giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4231
phase1_06558,SACOMBANK: quý khách có giao dịch chờ xác nhận. Đăng nhập sacombank.cc để hủy lệnh.,1,1,0,brandname,Giả mạo ngân hàng,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,994
phase1_05661,"Tôi là trưởng phòng Công ty HVS tuyển cộng tác viên TikTok gấp. Nhận tiền sau 15 phút, lương 800.000 đồng/ngày. Tuổi 23 - 60. Liên hệ: zalo.me/84822223333 84822223333",1,1,1,personal_number,Tuyển dụng giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,94
phase1_06955,[BO Y TE] Thong bao: Dang ky bao hiem y te mien phi tai: baohiem-yte.cc,1,1,0,shortcode,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1391
phase1_08993,H0-tro-COVID-19: B4N_da-du^D!EU~K!EN nh4n-T1EN h0~tro tu BH#XH. Bam vao www.bvcxz.icu. QUA-HAN SE KH0NG_DUOC CHAP_NHAN! hJ2k,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3430
phase1_09529,TPB4NK: Phat h13n z14n l4n tai kh04n. F4i bam vao tpbank.cc de kiem tra l4j n3u khong se bi kh04.,1,1,0,shortcode,Giả mạo ngân hàng,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3966
phase1_10035,D4u~tu_s4n_XYZ v01_chuy3n-g14 k13m 2tr-5tr_m01-ng4y. Th3m_Telegram b4t-d4u: t.me/group_dautu_xyz_99,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 3 – Dot/dash insertion,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4472
phase1_10076,DAU_TU_CK_QUOC_TE_LAI_SUAT_CAO. STK_NAP_TIEN: 0491000123456 NH_VCB. CHU_TK: LE_THANH_BINH. B4O_LO_VON.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 3 – Dot/dash insertion,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4513
phase1_09744,"CANH BAO LAN CUOI!!! Ông Nguyễn Minh Hải CMND 025491827 phải thanh toán 4,821,500VND cho FE Credit trước 16H Ngày 15/10. Nếu tiếp tục trốn tránh, chúng tôi sẽ Công Khai HINH ANH và THONG TIN lên mạng xã hội, thông báo người thân và ghi nợ xấu CIC. LH: 0912837465.",1,0,1,personal_number,Đòi nợ / Đe dọa,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4181
