sample_id,label,teacher_pred,teacher_confidence,teacher_agree_label,distill_weight,data_origin,category,effective_distill_weight,soft_target_p1,soft_target_p0,beta
ViSmish_02537,0,0,0.9994025,True,1.0,external_real,P2P hội thoại thông thường,1.0,0.0023866295999999993,0.9976133704,0.09999999999999998
ViSmish_02538,1,1,0.9996125,True,1.0,paraphrased,BHXH / Trợ cấp giả,1.0,0.998069006,0.0019309939999999637,0.09999999999999998
ViSmish_02539,1,1,0.99961805,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.99808292,0.0019170800000000154,0.09999999999999998
ViSmish_02540,0,0,0.9994823,True,1.0,real,Tin nhắn cá nhân và OTP,1.0,0.0022251275999999997,0.9977748724,0.09999999999999998
ViSmish_02542,1,1,0.9996213,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.998090714,0.0019092859999999545,0.09999999999999998
ViSmish_02544,0,0,0.9994148,True,1.0,real,Ngân hàng thật,1.0,0.002362604399999999,0.9976373956,0.09999999999999998
ViSmish_02545,1,1,0.99956995,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.9979678869999999,0.0020321130000000576,0.09999999999999998
ViSmish_02547,0,0,0.9994436,True,1.0,synthetic,Ngân hàng thật,1.0,0.0023049590999999997,0.9976950409,0.09999999999999998
ViSmish_02548,0,0,0.9994931,True,1.0,synthetic,Ngân hàng thật,1.0,0.0022023936999999993,0.9977976063,0.09999999999999998
ViSmish_02549,1,1,0.99960357,True,1.0,paraphrased,BHXH / Trợ cấp giả,1.0,0.998047423,0.0019525769999999554,0.09999999999999998
ViSmish_02550,0,0,0.99933237,True,1.0,real,Khác,1.0,0.0025195218999999997,0.9974804781,0.09999999999999998
ViSmish_02551,1,1,0.99961925,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.99808568,0.0019143200000000249,0.09999999999999998
ViSmish_02552,1,1,0.9996076,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.99805731,0.0019426900000000247,0.09999999999999998
ViSmish_02553,0,0,0.9994723,True,1.0,synthetic,Dịch vụ công thật,1.0,0.0022462566999999992,0.9977537433,0.09999999999999998
ViSmish_02554,1,1,0.9995561,True,1.0,synthetic_hard_negative,Khác,1.0,0.99793635,0.0020636499999999725,0.09999999999999998
ViSmish_02556,0,0,0.9991211,True,1.0,real,Viễn thông,1.0,0.0028803569999999996,0.997119643,0.09999999999999998
ViSmish_02557,0,0,0.999491,True,1.0,synthetic,Ngân hàng thật,1.0,0.0022069768999999993,0.9977930231,0.09999999999999998
ViSmish_02558,0,0,0.99945337,True,1.0,external_real,P2P hội thoại thông thường,1.0,0.0022851956999999992,0.9977148043,0.09999999999999998
ViSmish_02559,1,1,0.99962974,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.9981116800000001,0.0018883199999999434,0.09999999999999998
ViSmish_02561,0,0,0.9994593,True,1.0,real,Viễn thông,1.0,0.0022730485999999995,0.9977269514,0.09999999999999998
ViSmish_02563,1,1,0.99954563,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.997912633,0.0020873670000000066,0.09999999999999998
ViSmish_02564,1,1,0.9996025,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.9980449259999999,0.0019550740000000566,0.09999999999999998
ViSmish_02565,1,1,0.99961084,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.998064995,0.0019350049999999896,0.09999999999999998
ViSmish_02568,0,0,0.9994691,True,1.0,real,Khác,1.0,0.0022528079999999994,0.997747192,0.09999999999999998
ViSmish_02570,1,1,0.9996265,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.998103917,0.0018960829999999929,0.09999999999999998
ViSmish_02572,0,0,0.9994748,True,1.0,synthetic,Thương mại điện tử,1.0,0.0022409475999999994,0.9977590524,0.09999999999999998
ViSmish_02573,1,1,0.99962676,True,1.0,paraphrased,Giả mạo ngân hàng,1.0,0.99810432,0.0018956799999999552,0.09999999999999998
ViSmish_02574,1,1,0.99958295,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.99799817,0.0020018299999999822,0.09999999999999998
ViSmish_02575,1,1,0.9993136,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.997446126,0.002553873999999956,0.09999999999999998
ViSmish_02580,1,1,0.9995455,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.997912186,0.002087814000000021,0.09999999999999998
ViSmish_02581,1,1,0.9996195,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.99808641,0.0019135900000000206,0.09999999999999998
ViSmish_02582,0,0,0.99943703,True,1.0,synthetic,Viễn thông,1.0,0.0023182159999999997,0.997681784,0.09999999999999998
ViSmish_02584,1,1,0.9995902,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.99801531,0.001984690000000011,0.09999999999999998
ViSmish_02585,1,1,0.99960965,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.998062116,0.0019378839999999453,0.09999999999999998
ViSmish_02586,1,1,0.9996118,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.998067266,0.001932734000000047,0.09999999999999998
ViSmish_02590,1,1,0.9996233,True,1.0,paraphrased,BHXH / Trợ cấp giả,1.0,0.998095715,0.00190428499999995,0.09999999999999998
ViSmish_02593,1,1,0.99957186,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.99797228,0.002027719999999955,0.09999999999999998
ViSmish_02597,0,0,0.9994417,True,1.0,real,Viễn thông,1.0,0.0023088672999999997,0.9976911327,0.09999999999999998
ViSmish_02598,0,0,0.9994326,True,1.0,real,Ngân hàng thật,1.0,0.0023271804999999996,0.9976728195,0.09999999999999998
ViSmish_02604,1,1,0.9996112,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.99806584,0.001934160000000018,0.09999999999999998
ViSmish_02606,0,0,0.9994925,True,1.0,real,Viễn thông,1.0,0.0022035955999999994,0.9977964044,0.09999999999999998
ViSmish_02607,1,1,0.9995474,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.99791656,0.0020834400000000475,0.09999999999999998
ViSmish_02608,1,1,0.9995608,True,1.0,synthetic_hard_negative,Khác,1.0,0.997946954,0.002053046000000003,0.09999999999999998
ViSmish_02610,0,0,0.9994838,True,1.0,synthetic,Dịch vụ y tế,1.0,0.0022219227999999997,0.9977780772,0.09999999999999998
ViSmish_02613,0,0,0.9992786,True,1.0,synthetic,Quảng cáo hợp lệ,1.0,0.0026166537999999994,0.9973833462,0.09999999999999998
ViSmish_02614,0,0,0.99947137,True,1.0,synthetic,Dịch vụ công thật,1.0,0.0022481776999999994,0.9977518223,0.09999999999999998
ViSmish_02616,0,0,0.99942124,True,1.0,real,Tin nhắn cá nhân và OTP,1.0,0.0023499657999999993,0.9976500342,0.09999999999999998
ViSmish_02617,1,1,0.9996191,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.99808559,0.001914410000000033,0.09999999999999998
ViSmish_02619,1,1,0.99959856,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.99803547,0.0019645299999999644,0.09999999999999998
ViSmish_02620,0,0,0.9994368,True,1.0,real,Viễn thông,1.0,0.002318819999999999,0.9976811800000001,0.09999999999999998
ViSmish_02623,1,1,0.99896586,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.99688283,0.0031171700000000024,0.09999999999999998
ViSmish_02624,0,0,0.99939966,True,1.0,external_real,P2P hội thoại thông thường,1.0,0.0023922375999999995,0.9976077624,0.09999999999999998
ViSmish_02626,0,0,0.99929404,True,1.0,external_curated,P2P hard negative,1.0,0.0025890154999999994,0.9974109845,0.09999999999999998
ViSmish_02627,0,0,0.99936396,True,1.0,external_curated,P2P hard negative,1.0,0.0024608189999999995,0.997539181,0.09999999999999998
ViSmish_02628,0,0,0.99949086,True,1.0,synthetic,Vận chuyển,1.0,0.0022071074999999996,0.9977928925,0.09999999999999998
ViSmish_02630,1,1,0.9996172,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.9980808,0.0019192000000000098,0.09999999999999998
ViSmish_02631,1,1,0.9996044,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.99804937,0.0019506299999999532,0.09999999999999998
ViSmish_02632,1,1,0.99960333,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.99804668,0.001953320000000036,0.09999999999999998
ViSmish_02634,1,1,0.999622,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.9980925860000001,0.0019074139999999407,0.09999999999999998
ViSmish_02635,0,0,0.99947387,True,1.0,synthetic,Thương mại điện tử,1.0,0.0022429839999999995,0.997757016,0.09999999999999998
ViSmish_02639,0,0,0.9994868,True,1.0,synthetic,Dịch vụ công thật,1.0,0.0022156586999999995,0.9977843413,0.09999999999999998
ViSmish_02641,1,1,0.9983669,True,1.0,real,Cờ bạc / Betting,1.0,0.99611269,0.003887309999999977,0.09999999999999998
ViSmish_02642,0,0,0.99942744,True,1.0,external_real,P2P hội thoại thông thường,1.0,0.0023377252999999994,0.9976622747,0.09999999999999998
ViSmish_02643,1,1,0.9994692,True,1.0,synthetic_hard_negative,Đòi nợ / Đe dọa,1.0,0.99774729,0.0022527100000000466,0.09999999999999998
ViSmish_02644,1,1,0.9995247,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.997866005,0.0021339949999999996,0.09999999999999998
ViSmish_02645,1,1,0.9996164,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.99807865,0.0019213500000000439,0.09999999999999998
ViSmish_02647,1,1,0.9995974,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.998032343,0.0019676570000000115,0.09999999999999998
ViSmish_02648,0,0,0.9991479,True,1.0,real,Khác,1.0,0.0028374466999999993,0.9971625533,0.09999999999999998
ViSmish_02649,0,0,0.99949133,True,1.0,synthetic,Vận chuyển,1.0,0.002206123399999999,0.9977938766,0.09999999999999998
ViSmish_02650,1,1,0.99962175,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.99809198,0.0019080200000000103,0.09999999999999998
ViSmish_02651,0,0,0.9994729,True,1.0,synthetic,Dịch vụ y tế,1.0,0.0022449852999999994,0.9977550147,0.09999999999999998
ViSmish_02652,1,1,0.99961936,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.99808616,0.0019138400000000555,0.09999999999999998
ViSmish_02655,0,0,0.99946433,True,1.0,real,Khác,1.0,0.0022628217999999993,0.9977371782,0.09999999999999998
ViSmish_02656,1,1,0.9996019,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.99804324,0.001956760000000002,0.09999999999999998
ViSmish_02657,0,0,0.9994752,True,1.0,synthetic,Tin nhắn cá nhân và OTP,1.0,0.0022402526999999992,0.9977597473,0.09999999999999998
ViSmish_02658,0,0,0.99948573,True,1.0,synthetic,Tin nhắn cá nhân và OTP,1.0,0.0022179822999999995,0.9977820177,0.09999999999999998
ViSmish_02659,0,0,0.9994404,True,1.0,real,Tin nhắn cá nhân và OTP,1.0,0.0023115563999999995,0.9976884436,0.09999999999999998
ViSmish_02661,0,0,0.99930286,True,1.0,synthetic,Dịch vụ công thật,1.0,0.0025732844999999996,0.9974267155,0.09999999999999998
ViSmish_02662,0,0,0.9994005,True,1.0,real,Viễn thông,1.0,0.0023907051999999995,0.9976092948,0.09999999999999998
ViSmish_02663,1,1,0.9996203,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.998088294,0.001911706000000013,0.09999999999999998
ViSmish_02664,0,0,0.999483,True,1.0,real,Viễn thông,1.0,0.002223742399999999,0.9977762576,0.09999999999999998
ViSmish_02666,1,1,0.99960893,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.99806051,0.0019394900000000437,0.09999999999999998
ViSmish_02668,1,1,0.9996019,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.99804346,0.0019565400000000066,0.09999999999999998
ViSmish_02669,0,0,0.9993955,True,1.0,synthetic,Dịch vụ công thật,1.0,0.0024003219999999994,0.997599678,0.09999999999999998
ViSmish_02670,0,0,0.99927646,True,1.0,real,Viễn thông,1.0,0.0026203929999999995,0.997379607,0.09999999999999998
ViSmish_02675,0,0,0.9991974,True,1.0,real,Viễn thông,1.0,0.0027560676999999994,0.9972439323,0.09999999999999998
ViSmish_02676,1,1,0.99960417,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.9980489,0.0019510999999999834,0.09999999999999998
ViSmish_02677,0,0,0.99945325,True,1.0,real,Khác,1.0,0.0022855236999999996,0.9977144763,0.09999999999999998
ViSmish_02679,1,1,0.9995907,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.9980164499999999,0.001983550000000056,0.09999999999999998
ViSmish_02681,1,1,0.9996246,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.99809904,0.0019009599999999516,0.09999999999999998
ViSmish_02682,1,1,0.9996234,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.99809598,0.0019040200000000063,0.09999999999999998
ViSmish_02683,0,0,0.9993344,True,1.0,real,Khác,1.0,0.0025157756999999994,0.9974842243,0.09999999999999998
ViSmish_02684,0,0,0.9994273,True,1.0,external_real,P2P hội thoại thông thường,1.0,0.0023379099999999995,0.99766209,0.09999999999999998
ViSmish_02686,1,1,0.99960464,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.9980499860000001,0.0019500139999999444,0.09999999999999998
ViSmish_02687,1,1,0.99954695,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.99791555,0.0020844500000000155,0.09999999999999998
ViSmish_02689,0,0,0.99945825,True,1.0,real,Tin nhắn cá nhân và OTP,1.0,0.0022752019999999996,0.997724798,0.09999999999999998
ViSmish_02690,0,0,0.99937326,True,1.0,real,Viễn thông,1.0,0.0024431904999999993,0.9975568095,0.09999999999999998
ViSmish_02691,1,1,0.9996289,True,1.0,paraphrased,BHXH / Trợ cấp giả,1.0,0.998109686,0.0018903139999999485,0.09999999999999998
ViSmish_02692,1,1,0.9995727,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.99797433,0.0020256699999999794,0.09999999999999998
ViSmish_02693,1,1,0.99961495,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.998075163,0.0019248370000000126,0.09999999999999998
ViSmish_02696,0,0,0.9982331,True,1.0,real,Dịch vụ công thật,1.0,0.004037310599999999,0.9959626894,0.09999999999999998
ViSmish_02697,1,1,0.99961436,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.99807381,0.0019261900000000498,0.09999999999999998
ViSmish_02698,1,1,0.9996099,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.998062724,0.0019372760000000433,0.09999999999999998
ViSmish_02699,1,1,0.99958783,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.99800981,0.001990190000000003,0.09999999999999998
ViSmish_02701,1,1,0.9996166,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.99807944,0.00192055999999996,0.09999999999999998
ViSmish_02702,0,0,0.99944097,True,1.0,real,Tin nhắn cá nhân và OTP,1.0,0.0023103259999999997,0.997689674,0.09999999999999998
ViSmish_02703,0,0,0.99931705,True,1.0,real,Viễn thông,1.0,0.002547555199999999,0.9974524448,0.09999999999999998
ViSmish_02705,0,0,0.99947435,True,1.0,synthetic,Dịch vụ y tế,1.0,0.0022419796999999997,0.9977580203,0.09999999999999998
ViSmish_02706,0,0,0.9994404,True,1.0,external_real,P2P hội thoại thông thường,1.0,0.0023114919999999996,0.997688508,0.09999999999999998
ViSmish_02707,0,0,0.9994261,True,1.0,synthetic,Tin nhắn cá nhân và OTP,1.0,0.0023401542999999993,0.9976598457,0.09999999999999998
ViSmish_02708,0,0,0.9992593,True,1.0,synthetic,Dịch vụ công thật,1.0,0.0026504421999999994,0.9973495578,0.09999999999999998
ViSmish_02709,0,0,0.9994803,True,1.0,synthetic,Viễn thông,1.0,0.002229403099999999,0.9977705969,0.09999999999999998
ViSmish_02711,1,1,0.99951696,True,1.0,synthetic_hard_negative,Đòi nợ / Đe dọa,1.0,0.99784903,0.0021509699999999743,0.09999999999999998
ViSmish_02712,0,0,0.99949276,True,1.0,synthetic,Dịch vụ y tế,1.0,0.0022032009999999997,0.997796799,0.09999999999999998
ViSmish_02716,1,1,0.9996061,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.99805353,0.0019464700000000335,0.09999999999999998
ViSmish_02717,1,1,0.9996166,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.99807931,0.0019206899999999472,0.09999999999999998
ViSmish_02718,0,0,0.999044,True,1.0,synthetic,Quảng cáo hợp lệ,1.0,0.003000510899999999,0.9969994891,0.09999999999999998
ViSmish_02720,0,0,0.99949,True,1.0,synthetic,Thương mại điện tử,1.0,0.0022089691999999995,0.9977910308,0.09999999999999998
ViSmish_02721,1,1,0.9996227,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.99809429,0.0019057099999999494,0.09999999999999998
ViSmish_02722,1,1,0.9996153,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.99807598,0.0019240200000000263,0.09999999999999998
ViSmish_02723,0,0,0.9994708,True,1.0,synthetic,Thương mại điện tử,1.0,0.0022493388999999995,0.9977506611,0.09999999999999998
ViSmish_02724,1,1,0.9995969,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.998031473,0.001968527000000053,0.09999999999999998
ViSmish_02728,1,1,0.8231811,True,1.0,real,Khác,1.0,0.96833099,0.03166901,0.09999999999999998
ViSmish_02729,0,0,0.9992742,True,1.0,synthetic,Viễn thông,1.0,0.0026242926999999992,0.9973757073,0.09999999999999998
ViSmish_02731,1,1,0.9996331,True,1.0,paraphrased,BHXH / Trợ cấp giả,1.0,0.99812013,0.0018798700000000057,0.09999999999999998
ViSmish_02733,0,0,0.99943227,True,1.0,synthetic,Tin nhắn cá nhân và OTP,1.0,0.002327821399999999,0.9976721786,0.09999999999999998
ViSmish_02734,1,1,0.9996252,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.99810058,0.001899419999999985,0.09999999999999998
ViSmish_02735,1,1,0.9996208,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.998089486,0.0019105139999999743,0.09999999999999998
ViSmish_02738,1,1,0.9995566,True,1.0,paraphrased,Giả mạo ngân hàng,1.0,0.99793729,0.002062710000000023,0.09999999999999998
ViSmish_02739,1,1,0.9995382,True,1.0,synthetic_hard_negative,Dịch vụ công giả,1.0,0.99789574,0.002104259999999969,0.09999999999999998
ViSmish_02740,1,1,0.99962294,True,1.0,paraphrased,BHXH / Trợ cấp giả,1.0,0.998094946,0.0019050539999999616,0.09999999999999998
ViSmish_02742,1,1,0.9994868,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.99778436,0.002215639999999963,0.09999999999999998
ViSmish_02743,1,1,0.9996284,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.9981085199999999,0.0018914800000000564,0.09999999999999998
ViSmish_02749,0,0,0.99945885,True,1.0,external_curated,P2P hard negative,1.0,0.0022739281999999993,0.9977260718,0.09999999999999998
ViSmish_02751,0,0,0.9994241,True,1.0,real,Viễn thông,1.0,0.0023442763999999994,0.9976557236,0.09999999999999998
ViSmish_02753,1,1,0.9996063,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.99805402,0.0019459800000000138,0.09999999999999998
ViSmish_02754,1,1,0.9996257,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.99810166,0.0018983399999999984,0.09999999999999998
ViSmish_02755,1,1,0.99961793,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.9980825,0.0019175000000000164,0.09999999999999998
ViSmish_02757,0,0,0.9994831,True,1.0,real,Dịch vụ công thật,1.0,0.0022234195999999997,0.9977765804,0.09999999999999998
ViSmish_02758,1,1,0.99961936,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.99808605,0.0019139500000000531,0.09999999999999998
ViSmish_02760,1,1,0.999619,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.99808508,0.0019149200000000421,0.09999999999999998
ViSmish_02761,0,0,0.99939835,True,1.0,external_real,P2P hội thoại thông thường,1.0,0.0023948795999999997,0.9976051204,0.09999999999999998
ViSmish_02762,0,0,0.9994661,True,1.0,synthetic,Thương mại điện tử,1.0,0.0022590409999999994,0.997740959,0.09999999999999998
ViSmish_02763,0,0,0.9994388,True,1.0,external_real,P2P hội thoại thông thường,1.0,0.0023148141999999993,0.9976851858,0.09999999999999998
ViSmish_02765,1,1,0.99960786,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.99805782,0.0019421800000000156,0.09999999999999998
ViSmish_02766,0,0,0.9994035,True,1.0,external_real,P2P hội thoại thông thường,1.0,0.0023848222999999997,0.9976151777,0.09999999999999998
ViSmish_02767,0,0,0.9994585,True,1.0,synthetic,Ngân hàng thật,1.0,0.0022746919999999996,0.997725308,0.09999999999999998
ViSmish_02768,0,0,0.9994307,True,1.0,synthetic,Tin nhắn cá nhân và OTP,1.0,0.0023308785999999995,0.9976691214,0.09999999999999998
ViSmish_02770,0,0,0.99936265,True,1.0,synthetic,Dịch vụ y tế,1.0,0.0024631899999999997,0.99753681,0.09999999999999998
ViSmish_02772,0,0,0.9993352,True,1.0,real,Viễn thông,1.0,0.0025143004999999994,0.9974856995,0.09999999999999998
ViSmish_02773,1,1,0.9996082,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.99805865,0.0019413499999999528,0.09999999999999998
ViSmish_02774,0,0,0.99945074,True,1.0,synthetic,Dịch vụ công thật,1.0,0.0022906494999999994,0.9977093505,0.09999999999999998
ViSmish_02775,1,1,0.9995943,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.998024964,0.001975036000000041,0.09999999999999998
ViSmish_02776,1,1,0.99961346,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.998071516,0.001928484000000008,0.09999999999999998
ViSmish_02777,0,0,0.9991836,True,1.0,synthetic,Quảng cáo hợp lệ,1.0,0.0027789264999999994,0.9972210735,0.09999999999999998
ViSmish_02778,1,1,0.99962246,True,1.0,paraphrased,BHXH / Trợ cấp giả,1.0,0.9980938,0.001906199999999969,0.09999999999999998
ViSmish_02779,1,1,0.9996201,True,1.0,paraphrased,BHXH / Trợ cấp giả,1.0,0.998087686,0.001912314000000026,0.09999999999999998
ViSmish_02780,1,1,0.9995983,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.99803462,0.0019653800000000166,0.09999999999999998
ViSmish_02781,1,1,0.9995509,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.997924346,0.0020756539999999823,0.09999999999999998
ViSmish_02782,1,1,0.9996202,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.99808811,0.0019118900000000272,0.09999999999999998
ViSmish_02783,1,1,0.99955386,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.99793102,0.002068979999999998,0.09999999999999998
ViSmish_02784,1,1,0.99961686,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.998079956,0.0019200440000000096,0.09999999999999998
ViSmish_02785,1,1,0.9996026,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.99804504,0.00195495999999995,0.09999999999999998
ViSmish_02787,0,0,0.9994235,True,1.0,external_real,P2P hội thoại thông thường,1.0,0.0023455215999999995,0.9976544784,0.09999999999999998
ViSmish_02788,1,1,0.99960774,True,1.0,paraphrased,Giả mạo ngân hàng,1.0,0.99805762,0.0019423800000000213,0.09999999999999998
ViSmish_02789,1,1,0.9996251,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.99810033,0.00189967000000002,0.09999999999999998
ViSmish_02790,0,0,0.9994929,True,1.0,synthetic,Vận chuyển,1.0,0.0022027216999999997,0.9977972783,0.09999999999999998
ViSmish_02791,0,0,0.99939346,True,1.0,synthetic,Dịch vụ công thật,1.0,0.0024043870999999996,0.9975956129,0.09999999999999998
ViSmish_02792,0,0,0.99945873,True,1.0,synthetic,Dịch vụ công thật,1.0,0.0022741497999999995,0.9977258502,0.09999999999999998
ViSmish_02793,1,1,0.9996283,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.998108333,0.0018916669999999858,0.09999999999999998
ViSmish_02794,1,1,0.9995129,True,1.0,synthetic_hard_negative,Khác,1.0,0.99784012,0.002159880000000003,0.09999999999999998
ViSmish_02795,1,1,0.9996124,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.99806877,0.0019312299999999505,0.09999999999999998
ViSmish_02796,1,1,0.99960536,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.998051775,0.0019482250000000256,0.09999999999999998
ViSmish_02798,0,0,0.9994771,True,1.0,synthetic,Vận chuyển,1.0,0.0022362922999999996,0.9977637077,0.09999999999999998
ViSmish_02802,0,0,0.9993407,True,1.0,real,Khác,1.0,0.0025041138999999995,0.9974958861,0.09999999999999998
ViSmish_02804,1,1,0.99961984,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.99808723,0.001912770000000008,0.09999999999999998
ViSmish_02805,0,0,0.9994898,True,1.0,real,Tin nhắn cá nhân và OTP,1.0,0.0022093589999999993,0.997790641,0.09999999999999998
ViSmish_02807,1,1,0.999634,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.99812267,0.0018773300000000104,0.09999999999999998
ViSmish_02808,1,1,0.9995486,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.99791919,0.002080810000000044,0.09999999999999998
ViSmish_02811,0,0,0.9994043,True,1.0,synthetic,Quảng cáo hợp lệ,1.0,0.0023831099999999995,0.99761689,0.09999999999999998
ViSmish_02812,1,1,0.99961686,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.998079866,0.0019201340000000178,0.09999999999999998
ViSmish_02813,1,1,0.9995408,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.99790166,0.0020983399999999763,0.09999999999999998
ViSmish_02814,1,1,0.9993418,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.99749792,0.002502079999999962,0.09999999999999998
ViSmish_02819,0,0,0.99934334,True,1.0,real,Viễn thông,1.0,0.0024993434999999995,0.9975006565,0.09999999999999998
ViSmish_02821,0,0,0.99928385,True,1.0,external_real,P2P hội thoại thông thường,1.0,0.002607329699999999,0.9973926703,0.09999999999999998
ViSmish_02824,1,1,0.9995239,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.99786396,0.0021360400000000057,0.09999999999999998
ViSmish_02826,0,0,0.9994209,True,1.0,real,Ngân hàng thật,1.0,0.0023505435999999994,0.9976494564,0.09999999999999998
ViSmish_02828,1,1,0.99961096,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.9980652,0.0019348000000000143,0.09999999999999998
ViSmish_02829,0,0,0.99946123,True,1.0,real,Viễn thông,1.0,0.0022689917999999996,0.9977310082,0.09999999999999998
ViSmish_02830,1,1,0.9996221,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.99809269,0.0019073099999999954,0.09999999999999998
ViSmish_02831,0,0,0.9994778,True,1.0,synthetic,Thương mại điện tử,1.0,0.0022348299999999997,0.99776517,0.09999999999999998
ViSmish_02833,1,1,0.9996239,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.998097265,0.0019027350000000443,0.09999999999999998
ViSmish_02834,1,1,0.9995741,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.99797767,0.002022329999999961,0.09999999999999998
ViSmish_02835,1,1,0.99934787,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.9975092,0.0024908000000000152,0.09999999999999998
ViSmish_02836,1,1,0.99954057,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.99790106,0.0020989399999999936,0.09999999999999998
ViSmish_02837,0,0,0.9985482,True,1.0,synthetic,Dịch vụ công thật,1.0,0.003672903399999999,0.9963270966,0.09999999999999998
