sample_id,content,label,has_url,has_phone_number,sender_type,category,obfuscation_level,data_origin,teacher_model,teacher_version,teacher_logit_0,teacher_logit_1,teacher_p0_t1,teacher_p1_t1,teacher_p0_t2,teacher_p1_t2,teacher_temperature,teacher_pred,teacher_confidence,teacher_agree_label,distill_weight
ViSmish_01844,BHXHVN: Bạn đủ ĐK nhận trợ cấp từ Quỹ BHTN. Xem tại: www.link-hotro.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC!,1,1,0,personal_number,BHXH / Trợ cấp giả,Level 2 - Leet nặng,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.99189,3.9999464,0.00033809803,0.9996619,0.018058447,0.9819416,2.0,1,0.9996619,True,1.0
ViSmish_01846,BHXH thông báo: Quý khách đủ tiêu chuẩn hưởng trợ cấp khẩn cấp theo Quyết định 2024/789. Truy cập ngay www.abc123.xyz để nhận tiền. HẾT HẠN KHÔNG ĐỂ LẠI!,1,1,0,personal_number,BHXH / Trợ cấp giả,Level 2 - Leet nặng,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-4.0073943,4.0020895,0.00033218597,0.99966776,0.01790265,0.9820973,2.0,1,0.99966776,True,1.0
ViSmish_01848,[Hà Nội – Messenger] Tìm đối tác tâm giao cùng nhau khám phá mọi lúc. Kết nối: fb.com/tamgiao.hn. Q4W8,1,1,0,personal_number,Nội dung nhạy cảm,Level 1 - Leet nhẹ,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9805279,3.9941413,0.00034395026,0.9996561,0.018211285,0.9817887,2.0,1,0.9996561,True,1.0
ViSmish_01849,"Bao hiem Xa hoi Viet Nam: Thong bao QK co 4,500,000 VND tien phan bo khuyen khich BHYT. Lien he so 19009060 de nhan ve tai khoan ngan hang.",1,0,1,brandname,BHXH / Trợ cấp giả,Level 2 - Leet nặng,synthetic_hard_positive,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.941548,3.935466,0.00037922023,0.9996208,0.019105155,0.98089486,2.0,1,0.9996208,True,1.0
ViSmish_01850,Vừa hôm qua xem ông chú đẹp trai này nhìn thấu tương lai trúng tờ vé số 90 triệu đô giờ lại rơi vào thế giới ko tồn tại,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.3885274,-3.2428823,0.9986834,0.0013165679,0.9649637,0.035036337,2.0,0,0.9986834,True,1.0
ViSmish_01851,CẢNH BÁO NGHIÊM TRỌNG!!! NẾU ANH KHÔNG ĐỀN TOÀN BỘ 15 TRIỆU TRONG VÒNG 12 TIẾNG ĐẾN THÌ SẼ ĐỐI MẶT VỚI NHỮNG HẬU QUẢ KHÔNG THỂ LƯỜNG TRƯỚC. CƠ QUAN CÔNG AN ĐÃ LẬP HỒ SƠ LIÊN QUAN. HÃY LIÊN HỆ NGAY: 0922334456,1,0,1,personal_number,Đòi nợ / Đe dọa,Level 2 - Leet nặng,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9081047,3.9429078,0.0003892061,0.99961084,0.019350324,0.9806497,2.0,1,0.99961084,True,1.0
ViSmish_01852,phòng a có con như dị kh :((,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.8266356,-3.7984943,0.9995122,0.00048779385,0.9783861,0.021613965,2.0,0,0.9995122,True,1.0
ViSmish_01854,"Chào bạn, mình là Kiên. Bạn có muốn trở thành đối tác của chúng tôi để kiếm 15 triệu - 30 triệu mỗi ngày từ TikTok không? Không cần vốn, nhận lương ngay lập tức!",1,0,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9324584,3.9463258,0.0003785498,0.9996214,0.019088576,0.9809114,2.0,1,0.9996214,True,1.0
ViSmish_01855,"H0tJ0b tuy3n d4ng th4nh v13n l4m t4i nh4. C0ng v13c d3 d4ng, h0m n40 l4m 2-3g10. Muc l4ng h4p d4n 15-50 tr1Eu/th4ng. Tu01 tu01 20-50 tu011. Z4l0: zalo.me/84912345678 Z4l0: 84912345678",1,1,1,personal_number,Tuyển dụng giả,Level 2 - Leet nặng,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.6962245,3.7232606,0.0005990986,0.99940085,0.023898695,0.97610134,2.0,1,0.99940085,True,1.0
ViSmish_01856,Đợi các bạn nợ phải gọi là tính  theo năm chứ k phải ngày hay tháng...,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7793875,-3.781597,0.99947995,0.000520092,0.9776973,0.0223027,2.0,0,0.99947995,True,1.0
ViSmish_01857,"CẢNH BÁO CHO BẠN!!! Tài khoản ngân hàng VCB của bạn mang tên Lê Thị Thu 123456789 đang bị khóa tạm thời do nghi ngờ giao dịch bất thường. Nếu không xác thực ngay, toàn bộ số dư sẽ bị phong tỏa vĩnh viễn. Truy cập ngay: http://vcb.nganhang247.com để hoàn tất xác minh.",1,0,1,personal_number,Dịch vụ công giả,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9925232,3.9955668,0.00033936664,0.9996606,0.018091695,0.9819083,2.0,1,0.9996606,True,1.0
ViSmish_01858,"[JobViet Nam Co. Ltd] Chuc mung! Ho so cua ban da duoc chon. Vi tri: Nhan vien Nhan su. Muc luong: 12,000,000 VND/thang. Vui long goi lai trong 48h de xac nhan.",1,0,0,brandname,Tuyển dụng giả,Level 4 - Mixed special characters,synthetic_hard_positive,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.881555,3.8423233,0.00044194705,0.99955803,0.020594148,0.9794058,2.0,1,0.99955803,True,1.0
ViSmish_01859,"**CASINO ĐỈNH CAO** - Lời hứa vàng, trải nghiệm đỉnh. Nạp rút siêu tốc, thưởng ngay 100%. Liên hệ ngay: Zalo: 0987654321 Link: v99bet.com",1,1,0,personal_number,Cờ bạc / Betting,Level 4 - Mixed special characters,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9995737,3.99402,0.00033750467,0.9996625,0.018042872,0.9819571,2.0,1,0.9996625,True,1.0
ViSmish_01860,"[MB Bank] Thong bao quan trong: Thong tin the cua QK Do Van I da bi lo. De bao mat, vui long goi 6200123456789 de cap the moi mien phi.",1,0,0,brandname,Giả mạo ngân hàng,Level 0 - Formal,synthetic_hard_positive,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9527586,3.9301274,0.00037700086,0.99962294,0.019050213,0.9809498,2.0,1,0.99962294,True,1.0
ViSmish_01861,"Tiki: Don JT20250512345 giao khong thanh cong lan 3. QK vui long chuyen phi luu kho 200,000 VND truoc 48h. Goi 19001234 de dat lich giao lai.",1,0,1,brandname,Khác,Level 0 - Formal,synthetic_hard_positive,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-2.7419071,2.8112445,0.003860265,0.9961397,0.05860318,0.9413968,2.0,1,0.9961397,True,1.0
ViSmish_01865,Bach hoa xanh: Giam gia 15% cho tat ca cac loai thuc pham tuoi song khi mua sau 19h hang ngay. Uu dai ap dung den 31/07/2025. Chi tiet bachhoaxanh.com.,0,1,0,shortcode,Quảng cáo hợp lệ,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.874227,-3.83627,0.9995521,0.00044789803,0.97927046,0.020729534,2.0,0,0.9995521,True,1.0
ViSmish_01867,"Bạn ơi! Cơ hội đầu tư siêu lợi nhuận sắp đến rồi! Chỉ cần nạp tiền vào sàn ABC, tương lai sẽ giàu có. Chuyển khoản ngay vào STK: 0987654321, Techcombank - CÔNG TY CP ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHỆ 4.0. Đừng bỏ lỡ!",1,0,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.995276,3.9960222,0.00033828,0.9996617,0.01806322,0.98193675,2.0,1,0.9996617,True,1.0
ViSmish_01868,Địa chỉ mới cập nhật: VN-HCM-Tele-Call_f-r-i-e-n-d_s-i-r_i.su,1,0,0,personal_number,Nội dung nhạy cảm,Level 3 - Dot/Dash,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.8728752,3.844736,0.00044472425,0.9995553,0.020657448,0.9793426,2.0,1,0.9995553,True,1.0
ViSmish_01869,"Dịch vụ an ninh quốc gia: Tài khoản chính phủ của quý khách vừa bị truy cập bất thường. Để đảm bảo an toàn, hãy xác thực ngay tại: chinhphu-xacthuc-online.com",1,1,0,brandname,Dịch vụ công giả,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-4.0056643,4.0051355,0.0003317492,0.99966824,0.017891085,0.98210895,2.0,1,0.99966824,True,1.0
ViSmish_01870,"[TP. HCM – Facebook] Anh trai ơi, em đây nè! Anh có muốn tìm người yêu hay bạn đời không? Vào đây xem ngay nhé: fb.com/yeu_va_duoc_yeu_247",1,1,0,personal_number,Nội dung nhạy cảm,Level 4 - Mixed special characters,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9684784,3.9791112,0.00035338823,0.99964666,0.018454956,0.98154503,2.0,1,0.99964666,True,1.0
ViSmish_01871,Này ngta gọi là mắt hủ nhìn người thấy gay hả,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.8194327,-3.8220372,0.99952006,0.00047989172,0.97855806,0.021441862,2.0,0,0.99952006,True,1.0
ViSmish_01872,Techcom: Thông báo khẩn - Tài khoản ngưng hoạt động. Truy cập techcom-link.com.vn để kích hoạt ngay!,1,1,0,brandname,Giả mạo ngân hàng,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9917402,3.9919748,0.00034085414,0.9996592,0.018130595,0.9818694,2.0,1,0.9996592,True,1.0
ViSmish_01876,"Hà Nội – Zalo: Sinh viên 2k4 vừa mới nhập học tại Đại học X, có nhu cầu kết bạn cùng giới tính. Liên hệ ngay: zalo.me/uniX_2k4",1,1,0,personal_number,Nội dung nhạy cảm,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-4.012305,3.9959497,0.00033259412,0.9996674,0.017913451,0.98208654,2.0,1,0.9996674,True,1.0
ViSmish_01877,Chào em. Anh đang phát triển cộng đồng kinh doanh online có thể phát triển tại nhà trong giai đoạn Corona. Em vừa có thể kiếm thêm thu nhập vừa có thể phát triển kĩ năng kinh doanh! Không biết em có muốn tìm hiểu không ?,1,0,0,personal_number,Tuyển dụng giả,Level 0 - Formal,real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.8764348,3.8465197,0.0004423553,0.9995577,0.020603467,0.9793966,2.0,1,0.9995577,True,1.0
ViSmish_01878,"Nhờ nhắn lại Trần Văn Đức 24/05/2004. SĐT: 0912345678, ra thanh toán khoản nợ 2.040.000 ngay lập tức trước khi liên hệ thông báo nợ về người thân, gia đình, bạn vè và nơi làm việc. Liên hệ Zalo: 0708922540 để được giải quyết giảm lãi thanh toán nợ",1,0,1,personal_number,Đòi nợ / Đe dọa,Level 0 - Formal,real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9627542,3.976444,0.00035636505,0.9996437,0.018531114,0.9814689,2.0,1,0.9996437,True,1.0
ViSmish_01879,"Chào bạn, mình là Linh. Bạn có thể kiếm 5 triệu/ngày từ việc đăng bài online, không cần vốn.",1,0,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.8596818,3.8788388,0.00043552593,0.99956447,0.020446999,0.97955304,2.0,1,0.99956447,True,1.0
ViSmish_01880,TECHBANK: CANH BAO: Tai khoan cua quy khach se bi DONG TU 00:00 hom nay. Vui long dang nhap ngay tai: http://techbank-verify.com de kich hoat lai.,1,1,0,shortcode,Giả mạo ngân hàng,Level 2 - Leet nặng,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.967403,3.978544,0.00035396917,0.99964607,0.018469844,0.98153013,2.0,1,0.99964607,True,1.0
ViSmish_01882,Moi Quy khach Pham Thanh Binh kham tai Phong 201 - Khoa Tai Mui Hong - Benh vien 108 luc 09:15 ngay 27/11/2024. Vui long mang theo the BHYT.,0,0,0,brandname,Dịch vụ y tế,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.8926678,-3.8366408,0.9995604,0.00043955477,0.9794605,0.020539455,2.0,0,0.9995604,True,1.0
ViSmish_01883,"(QC) SIEU UU DAI! Nhan ngay 7GB khi soan DK gui 9923. Gia KM chi 30.000d/7 ngay. Tu choi QC, soan TC gui 9923. CSKH 18001091.",0,0,1,brandname,Quảng cáo hợp lệ,NONE,real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.8790917,-3.8362267,0.9995542,0.00044574455,0.9793194,0.020680653,2.0,0,0.9995542,True,1.0
ViSmish_01884,[GHN] Van don GHNR24101500123: Dang phan loai tai kho TP.HCM. Du kien giao 16/10 (tu 8h-18h). Theo doi tai https://ghn.vn,0,1,0,brandname,Vận chuyển,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.8997252,-3.8521156,0.9995702,0.0004297657,0.97968596,0.02031403,2.0,0,0.9995702,True,1.0
ViSmish_01886,: Bạn muốn khám phá những trải nghiệm đêm đầy mê hoặc tại Sài Gòn? Tham gia ngay tại đây: bit.ly/sgn-khac-nhau-1-dem 8XkP,1,1,0,personal_number,Nội dung nhạy cảm,Level 3 - Dot/Dash,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9950032,3.9893806,0.00034062646,0.9996594,0.018124646,0.98187536,2.0,1,0.9996594,True,1.0
ViSmish_01887,Phong kham Au Co: Thong bao lich hen kham cua ba Vo Thi Ngoc ngay 15/10 bi doi sang 16/10 do BS di cong tac. LH 02743811999 de doi lich.,0,0,1,brandname,Dịch vụ y tế,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.8821669,-3.8695915,0.9995702,0.0004298009,0.9796851,0.020314848,2.0,0,0.9995702,True,1.0
ViSmish_01888,"(TB) Để bảo đảm an toàn khi tham gia giao thông dịp Quốc khánh 02/9/2023, đề nghị người dân chấp hành pháp luật về trật tự, an toàn giao thông, điều khiển phương tiện đúng tốc độ, giữ khoảng cách an toàn, không tránh vượt sai quy định, tuyệt đối không điều khiển phương tiện khi đã sử dụng rượu, bia.",0,0,0,brandname,Dịch vụ công thật,NONE,real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.624477,-3.6094503,0.99927884,0.00072116056,0.9738386,0.026161319,2.0,0,0.99927884,True,1.0
ViSmish_01889,[QN – Zalo] Cần tìm 1 người tâm sự đêm khuya. Anh Q-Nam đây. Bấm vào link: zalo.me/qnam2024,1,1,0,personal_number,Nội dung nhạy cảm,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9936638,4.0048018,0.00033586493,0.9996642,0.017999766,0.9820002,2.0,1,0.9996642,True,1.0
ViSmish_01892,"giờ thì không có, nhma hồi cấp 3, cứ mỗi một vài đêm sẽ là 1 đêm cứ nghĩ rằng: à nếu mình chết đi thì chắc mng sẽ vui lắm, sẽ mở cmn tiệc ra để ăn mừng =)))",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7001858,-3.662661,0.999366,0.00063398766,0.9754317,0.024568293,2.0,0,0.999366,True,1.0
ViSmish_01893,Viettel: Quy khach da dang ky thanh cong goi 5G30. Co 30GB data su dung trong 30 ngay tren ha tang 5G. Han dung den 20/12/2025. Huong dan su dung soan HD gui 191. LH 198.,0,0,1,brandname,Viễn thông,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.8836532,-3.8422484,0.999559,0.0004410542,0.9794263,0.020573756,2.0,0,0.999559,True,1.0
ViSmish_01894,Khoai tây chính ra cũng ko hơn khoai ta mấy nhỉ,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.805449,-3.7888541,0.99949694,0.0005030574,0.9780577,0.021942316,2.0,0,0.99949694,True,1.0
ViSmish_01895,Lazada: Kien hang 776655443322 dang tren duong den ban. Vui long de y dien thoai de shipper lien lac.,0,0,0,brandname,Thương mại điện tử,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.8864965,-3.8661208,0.99957055,0.0004294321,0.9796937,0.020306302,2.0,0,0.99957055,True,1.0
ViSmish_01896,"""Sinh viên cần kiếm thêm thu nhập tại Sài Gòn? Tham khảo ngay: https://tinyurl.com/sv_sgn_sugar yT9p""",1,1,0,personal_number,Nội dung nhạy cảm,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.951872,3.9669156,0.0003637107,0.9996363,0.018717635,0.98128235,2.0,1,0.9996363,True,1.0
ViSmish_01897,Hom nay nghi lam di cf ko ong?,0,0,0,personal_number,Tin nhắn cá nhân và OTP,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.8700109,-3.8528504,0.99955755,0.00044239656,0.97939557,0.020604407,2.0,0,0.99955755,True,1.0
ViSmish_01904,**Tuyển dụng cộng tác viên đánh giá sản phẩm tại nhà cho Shopee!** Mức lương hấp dẫn **1.200.000đ/ngày** (từ 22-55 tuổi). Chỉ cần điện thoại & internet là làm được ngay! **Liên hệ ngay:** zalo.me/84987654321,1,1,1,personal_number,Tuyển dụng giả,Level 5 - Extreme noise,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-4.000909,3.990317,0.00033830438,0.9996617,0.01806386,0.98193616,2.0,1,0.9996617,True,1.0
ViSmish_01906,cũng sắp sinh nhật tôi chẳng mong gì nhiều mong b tặng tôi con ip14 được rồi :)),0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.8446746,-3.8142385,0.9995284,0.0004715974,0.9787404,0.021259628,2.0,0,0.9995284,True,1.0
ViSmish_01907,Jollibee: Giảm ngay 20% cho hóa đơn đặt hàng qua app Jollibee và thanh toán bằng ZaloPay. Ưu đãi áp dụng đến 31/08/2025. Chi tiết: jollibee.com.vn.,0,1,0,brandname,Quảng cáo hợp lệ,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.805964,-3.669734,0.9994336,0.0005663691,0.9767482,0.02325174,2.0,0,0.9994336,True,1.0
ViSmish_01908,"THPT NCT: Kinh thua PHHS K.12: Ngay 13/12,HS K12 den truong tap huan COVID vao tiet 1,2 roi ra ve. HS K12 bat dau hoc truc tiep theo TKB tu 14/12. Truoc khi cac em den truong chu y KBYT truoc bang app PC COVID,tuan thu 5K. HS co dau hieu nghi nhiem COVID,dang cach ly y te theo quy dinh khong den truong",0,0,0,brandname,Khác,NONE,real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.8489194,-3.8238013,0.99953485,0.00046513343,0.9788835,0.021116447,2.0,0,0.99953485,True,1.0
ViSmish_01909,"Dạ cô Quân ơi, cháu giao hoa để ở bảo vệ rồi nhé. Ôi cháu ấn nhầm số, cháu xin lỗi cô ạ. Nhân tiện bên cháu đang có chương trình tặng quà, cô add zalo 0888999000 để nhận nhé.",1,0,1,personal_number,Khác,Level 0 - Formal,synthetic_hard_positive,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9397974,3.9296293,0.00038210733,0.9996178,0.019176379,0.98082364,2.0,1,0.9996178,True,1.0
ViSmish_01910,"Giống cô Lee Boojin ghê, thích kiểu đẹp sắc sảo tri thức lắm luôn, nhan sắc có thể phai nhạt theo thời gian nhưng khí chất k bao giờ biến mất",0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.5624497,-3.5809095,0.9992105,0.00078946975,0.9726599,0.027340112,2.0,0,0.9992105,True,1.0
ViSmish_01911,(TB) Đừng bỏ lỡ ưu đãi đặc biệt chào mừng ngày Cách mạng Tháng Tám thành công: VinaPhone tặng riêng Quý khách 20% giá trị thẻ nạp HÔM NAY 18/8/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Ưu đãi hấp dẫn khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ).,0,1,1,brandname,Viễn thông,NONE,real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.8600101,-3.7992089,0.9995285,0.00047145336,0.9787435,0.021256447,2.0,0,0.9995285,True,1.0
ViSmish_01912,"Truong DH CNTT thong bao hoc bu mon Tu tuong Ho Chi Minh(SS003.N23) vao thu 3 ngay 20/06/2023, Tiet 1,2,  HOC ONLINE. Chi tiet vui long lien he (028) 372 52002 chon 155",0,0,0,brandname,Khác,NONE,real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.8808482,-3.7982764,0.9995378,0.0004621657,0.97894967,0.021050364,2.0,0,0.9995378,True,1.0
ViSmish_01913,Tham gia hội nhóm bạn bè hẹn hò thú vị tại: Zalo 0987654321,1,1,0,personal_number,Nội dung nhạy cảm,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.8783066,3.9337718,0.00040465195,0.99959534,0.019723205,0.9802768,2.0,1,0.99959534,True,1.0
ViSmish_01914,"[CẢNH BÁO NGHIÊM TRỌNG]: Thông báo khoản nợ chưa thanh toán 50.000.000VND từ dịch vụ công an điện tử. Nếu không xác nhận ngay tại https://xacthuc.thuequocte.gov.vn trong vòng 2 giờ tới, sẽ bị phong tỏa tài khoản ngân hàng.",1,0,1,personal_number,Dịch vụ công giả,Level 1 - Leet nhẹ,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.964279,3.9711123,0.00035772385,0.99964225,0.018565767,0.9814342,2.0,1,0.99964225,True,1.0
ViSmish_01915,Ông nào muốn béo thì lấy vợ đii,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.8339891,-3.843435,0.9995371,0.00046295184,0.9789321,0.02106789,2.0,0,0.9995371,True,1.0
ViSmish_01916,Dịch vụ VN-Identity: Thông báo tài khoản xác thực đã hết hiệu lực. Truy cập ngay: vnid-khancap.top,1,1,0,brandname,Dịch vụ công giả,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-4.00303,3.9848907,0.00033942406,0.9996606,0.018093199,0.98190683,2.0,1,0.9996606,True,1.0
ViSmish_01917,Thây tn cua em gưi đên chi vui mưng lăm,0,0,0,personal_number,Tin nhắn cá nhân và OTP,NONE,real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.847479,-3.8469243,0.9995448,0.0004551612,0.9791064,0.020893509,2.0,0,0.9995448,True,1.0
ViSmish_01918,Quý khách vừa đủ tiêu chí hưởng trợ cấp từ Qũy An sinh xã hội. Nhận tại https://asxh.xyz. ĐẾN HẾT 30/04 SẼ KHÔNG ĐƯỢC XÉT!,1,1,0,personal_number,BHXH / Trợ cấp giả,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-4.0004587,4.012884,0.00033090677,0.9996691,0.017868754,0.98213124,2.0,1,0.9996691,True,1.0
ViSmish_01921,Grab: Thêm bạn thêm vui! Tặng voucher giảm 30.000đ cho dịch vụ GrabFood khi giới thiệu bạn bè đăng ký tài khoản mới. Hạn sử dụng đến 30/11/2025. Truy cập grab.com/vn.,0,1,0,shortcode,Quảng cáo hợp lệ,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.791274,-3.6668496,0.9994236,0.0005764049,0.9765479,0.023452146,2.0,0,0.9994236,True,1.0
ViSmish_01922,"Chào bạn, mình là Linh. Làm việc online kiếm 3 triệu mỗi ngày. Không cần vốn, nhận tiền ngay.",1,0,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9109592,3.9210024,0.00039668882,0.99960333,0.019531906,0.98046815,2.0,1,0.99960333,True,1.0
ViSmish_01923,"**Việc LÀM Online HẤP DẪN - Lương THƯỞNG 1.200.000đ/ngày** Cần tuyển gấp **500 cộng tác viên** làm tại nhà: kiểm tra đơn hàng online, nhập liệu đơn giản. Độ tuổi 20-55. Không yêu cầu kinh nghiệm. **Liên hệ ngay:** 0918765432",1,0,1,personal_number,Tuyển dụng giả,Level 5 - Extreme noise,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.993292,3.983337,0.00034327706,0.9996567,0.01819377,0.98180616,2.0,1,0.9996567,True,1.0
ViSmish_01924,"Cơ hội vàng! Đầu tư ngay 5 triệu vào ứng dụng MobiProfit, chỉ trong 7 ngày đã sinh lời 20 triệu. Tải app tại đây: bit.ly/MobiProfit. TK: 123456789 NH Techcombank, chủ TK: CÔNG TY DỊCH VỤ TÀI CHÍNH X.",1,0,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9950387,4.00635,0.000334885,0.99966514,0.01797395,0.98202604,2.0,1,0.99966514,True,1.0
ViSmish_01926,Bạn muốn kiếm thêm thu nhập mà chẳng cần bỏ vốn? Chỉ cần tương tác đơn giản như nhấn thích video là nhận ngay 5 triệu mỗi ngày. Không cần bằng cấp hay kinh nghiệm đâu nhé!,1,0,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.7993157,3.8207617,0.00049026345,0.9995097,0.02166745,0.9783326,2.0,1,0.9995097,True,1.0
ViSmish_01927,Cược đỉnh K2B3t_Đk3-nh4n_100k-ngày-ph1. Tỉ lệ thưởng 5.888k. Bốc thăm trúng thưởng. Chơi liền - B@n-C@. Link: k2b3t.bet,1,1,0,personal_number,Cờ bạc / Betting,Level 1 - Leet nhẹ,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-4.011037,3.9738722,0.00034044753,0.99965954,0.01811997,0.98188007,2.0,1,0.99965954,True,1.0
ViSmish_01929,[BIDV] Thẻ ngân hàng của quý khách vừa bị tạm ngưng giao dịch. Truy cập bidv.tk-auth.com ngay để mở khóa trước 24h.,1,1,0,brandname,Giả mạo ngân hàng,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-4.00716,3.9814234,0.00033919926,0.99966085,0.01808731,0.98191273,2.0,1,0.99966085,True,1.0
