content,label,has_url,has_phone_number,sender_type,category
Booking.com: Ban da dat phong tai Khach san ABC. Ma xac nhan: 1928374.,0,0,0,brandname,Tin nhắn cá nhân và OTP
Lich hen kham rang cua ban tai Nha khoa Smile la 15h chieu mai. Nho den dung gio nhe.,0,0,0,personal_number,Tin nhắn cá nhân và OTP
Spa Mery: Xac nhan lich hen cham soc da cua ban luc 10h ngay 20/05.,0,0,0,personal_number,Tin nhắn cá nhân và OTP
Ban da dat cho tai xe Limousine chuyen HN-HP luc 8h sang mai. SDT tai xe: 0987654321.,0,0,1,personal_number,Tin nhắn cá nhân và OTP
[MB] Ma OTP: 485921. Su dung trong 3 phut. KHONG chia se ma nay voi bat ky ai de bao mat tai khoan.,0,0,0,brandname,Ngân hàng thật
VCB Digibank: Ma OTP xac thuc giao dich la 392817. Hieu luc trong 2 phut. Vui long khong cung cap OTP cho nguoi khac.,0,0,0,brandname,Ngân hàng thật
Techcombank: Ma OTP 582736 de xac nhan thanh toan truc tuyen. Khong cung cap OTP cho bat ky ai ke ca nhan vien ngan hang.,0,0,0,brandname,Ngân hàng thật
ACB: Ma OTP xac thuc GD chuyen tien la 847201. Ma co hieu luc trong 3 phut. Vui long bao mat thong tin nay.,0,0,0,brandname,Ngân hàng thật
[TPBank] Ma OTP xac thuc giao dich: 615243. Hieu luc 3 phut. Vui long khong chia se ma cho bat ky ai.,0,0,0,brandname,Ngân hàng thật
[Agribank] Ma OTP xac thuc GD tai khoan ****2938 la 472819. Ma co hieu luc trong 5 phut.,0,0,0,brandname,Ngân hàng thật
[SHB] Ma OTP xac thuc giao dich la 502918. Vui long khong chia se ma nay de tranh bi gian lan tai chinh.,0,0,0,brandname,Ngân hàng thật
VIB: Ma OTP xac thuc thanh toan qua MyVIB la 736102. Hieu luc 3 phut. Tran trong.,0,0,0,brandname,Ngân hàng thật
"[VCB] TK ****4829 -1,500,000VND luc 23:15 12/10. Noi dung: Chuyen khoan nhanh Napas. So du: 12,450,000VND.",0,0,0,brandname,Ngân hàng thật
"[MB] TK ****9281 +2,300,000VND luc 01:20 13/10. Noi dung: Tra no luong thang 9. So du: 5,600,000VND.",0,0,0,brandname,Ngân hàng thật
"Techcombank: TK ****8374 -2,000,000VND luc 02:10 13/10. Noi dung: Rut tien tai ATM. So du: 15,800,000VND.",0,0,0,brandname,Ngân hàng thật
"ACB: TK ****5721 +5,000,000VND luc 23:55 12/10. Noi dung: TK ****8899 chuyen khoan. So du: 20,450,000VND.",0,0,0,brandname,Ngân hàng thật
"TPBank: TK ****6152 -3,200,000VND luc 21:15 12/10. Noi dung: Chuyen tien 24/7. So du: 8,900,000VND.",0,0,0,brandname,Ngân hàng thật
"[Agribank] TK ****2938 -800,000VND luc 03:00 13/10. Noi dung: Thanh toan tai POS. So du: 1,200,000VND.",0,0,0,brandname,Ngân hàng thật
"[SHB] TK ****5029 -500,000VND luc 01:45 13/10. Noi dung: Chuyen khoan noi bo. So du: 6,700,000VND.",0,0,0,brandname,Ngân hàng thật
"VIB: TK ****7361 -1,000,000VND luc 00:15 13/10. Noi dung: Chuyen khoan 247. So du: 5,120,000VND.",0,0,0,brandname,Ngân hàng thật
"HDBank: TK ****9482 +4,500,000VND luc 22:50 12/10. Noi dung: Thuong doanh so. So du: 18,300,000VND.",0,0,0,brandname,Ngân hàng thật
"OCB: TK ****2039 -350,000VND luc 23:05 12/10. Noi dung: Thanh toan cuoc vien thong. So du: 2,450,000VND.",0,0,0,brandname,Ngân hàng thật
"[VCB] TK ****4829 -5,600,000VND luc 02:40 13/10. Noi dung: Chuyen khoan nhanh Napas. So du: 6,850,000VND.",0,0,0,brandname,Ngân hàng thật
"[MB] Thong bao: Ky sao ke the tin dung cua Quy khach da den han thanh toan 1,500,000VND vao ngay 15/10. Chi tiet tai mbbank.com.vn.",0,1,0,brandname,Ngân hàng thật
[VCB] Nhac no: Quy khach co khoan vay den han thanh toan ngay 15/10/2023. Vui long kiem tra so du de thuc hien thanh toan.,0,0,0,brandname,Ngân hàng thật
Techcombank: Thong bao thay doi lai suat tiet kiem tu ngay 15/10. Chi tiet xem tai techcombank.com.vn hoac LH 1800588822.,0,1,1,brandname,Ngân hàng thật
"ACB: The tin dung ****5721 sap den han thanh toan. So tien toi thieu: 500,000VND. Ngay han: 16/10. LH 1900545486.",0,0,1,brandname,Ngân hàng thật
TPBank: TPBank thong bao bao tri he thong tu 01:00 den 03:00 ngay 15/10. Giao dich co the bi gian doan. Tran trong.,0,0,0,brandname,Ngân hàng thật
[Agribank] Thong bao: Agribank trien khai chuong trinh khuyen mai gui tiet kiem online. Chi tiet tai agribank.com.vn.,0,1,0,brandname,Ngân hàng thật
[SHB] Thong bao: Quy khach da dang ky thanh cong dich vu SMS Banking cho tai khoan ****5029. Cam on Quy khach.,0,0,0,brandname,Ngân hàng thật
VIB: Thong bao: Giao dich qua the VIB duoc hoan tien len den 10% tai cac sieu thi. Chi tiet tai vib.com.vn.,0,1,0,brandname,Ngân hàng thật
"[VCB] Ma OTP: 492013. Hieu luc 2 phut. Vui long KHONG chia se ma nay cho bat ky ai, ke ca nhan vien ngan hang.",0,0,0,brandname,Ngân hàng thật
"[MB] TK ****8291 +2,500,000VND luc 08:30. SD: 15,400,000VND. ND: Luong thang 05/2024.",0,0,0,brandname,Ngân hàng thật
[BIDV] Ma OTP xac thuc giao dich thanh toan truc tuyen la 882145. Ma se het han sau 3 phut.,0,0,0,brandname,Ngân hàng thật
"Techcombank: TK ****2290 bien dong -1,250,000VND vao 10:15. So du kha dung: 5,680,000VND.",0,0,0,brandname,Ngân hàng thật
"ACB: Quy khach da thanh toan thanh cong 450,000VND cho hoa don dien thang 04. SD: 8,920,000VND.",0,0,0,shortcode,Ngân hàng thật
"VPBank: Thong bao ky sao ke the tin dung ****9012. Han thanh toan: 15/06/2024. So tien: 3,450,000VND. LH 1900545415.",0,0,1,brandname,Ngân hàng thật
TPBank: Ma OTP cua Quy khach la 330198. Ma co hieu luc trong 5 phut. Quy khach tuyet doi khong cung cap OTP cho bat ky ai.,0,0,0,brandname,Ngân hàng thật
"Agribank: TK ****4456 -200,000VND luc 09:45. SD: 2,150,000VND. ND: Nap tien dien thoai.",0,0,0,shortcode,Ngân hàng thật
Sacombank: Ma OTP de dang ky dich vu mBanking la 712903. Vui long nhap ma de tiep tuc.,0,0,0,brandname,Ngân hàng thật
"SHB: TK ****1122 +10,000,000VND luc 11:20. SD: 45,600,000VND. ND: Chuyen khoan noi bo.",0,0,0,brandname,Ngân hàng thật
MSB: Chuc mung sinh nhat Quy khach! MSB gui tang voucher giam gia 20% khi mua sam tai Shopee. Chi tiet: msb.com.vn.,0,1,0,brandname,Ngân hàng thật
"VIB: Ma OTP xac thuc GD chuyen khoan 5,000,000VND la 102934. Hieu luc trong 1 phut.",0,0,0,brandname,Ngân hàng thật
"HDBank: TK ****5567 -1,050,000VND luc 15:30. SD: 12,340,000VND. ND: Rut tien tai ATM.",0,0,0,shortcode,Ngân hàng thật
OCB: Diem thuong OCB Omni cua Quy khach sap het han vao 31/05/2024. Vui long truy cap app de doi qua ngay.,0,0,0,brandname,Ngân hàng thật
[VCB] Ma OTP: 662109. Su dung de xac thuc giao dich tren VCB Digibank. Ma co hieu luc trong 2 phut.,0,0,0,shortcode,Ngân hàng thật
"[MB] TK ****3345 +500,000VND luc 16:10. SD: 8,200,000VND. ND: Hoan tien mua sam.",0,0,0,brandname,Ngân hàng thật
[BIDV] Thong bao: Thay doi lai suat tiet kiem bac thang ap dung tu ngay 01/06/2024. Chi tiet tai bidv.com.vn.,0,1,0,brandname,Ngân hàng thật
Techcombank: Ma OTP xac thuc GD Smart OTP la 992031. Vui long khong chia se cho bat ky ai.,0,0,0,shortcode,Ngân hàng thật
"ACB: TK ****6678 -3,500,000VND luc 17:45. SD: 20,100,000VND. ND: Thanh toan tien nha.",0,0,0,brandname,Ngân hàng thật
VPBank: Ma OTP cua Quy khach la 221098. Su dung trong 3 phut. Moi thac mac lien he 1900545415.,0,0,1,shortcode,Ngân hàng thật
"TPBank: TK ****0012 +1,200,000VND luc 18:20. SD: 9,500,000VND. ND: Chuyen tien nhanh Napas.",0,0,0,brandname,Ngân hàng thật
Agribank: Ma OTP xac thuc rut tien bang ma QR tai ATM la 445102. Hieu luc trong 5 phut.,0,0,0,brandname,Ngân hàng thật
"Sacombank: TK ****9987 -150,000VND luc 19:15. SD: 4,320,000VND. ND: Phi duy tri tai khoan.",0,0,0,shortcode,Ngân hàng thật
SHB: Ma OTP xac thuc dang nhap SHB Mobile la 552190. Ma se het han sau 3 phut.,0,0,0,brandname,Ngân hàng thật
MSB: Thong bao thay doi han muc rut tien tai ATM tu ngay 15/06/2024. Chi tiet tai msb.com.vn.,0,1,0,shortcode,Ngân hàng thật
"VIB: TK ****7761 +8,000,000VND luc 07:15. SD: 32,450,000VND. ND: Nhận tiền chuyển khoản.",0,0,0,brandname,Ngân hàng thật
HDBank: Ma OTP xac thuc giao dich thanh toan hoa don la 881023. Hieu luc trong 2 phut.,0,0,0,brandname,Ngân hàng thật
"OCB: TK ****4432 -2,100,000VND luc 20:30. SD: 14,200,000VND. ND: Thanh toan Tiki.",0,0,0,shortcode,Ngân hàng thật
"[VCB] Quy khach co 12,500 diem thuong VCB Rewards sap het han vao 30/06. Vui long vao VCB Digibank de doi qua.",0,0,0,brandname,Ngân hàng thật
[MB] Ma OTP dang ky dich vu MB Bank la 392105. Ma co hieu luc trong 5 phut. KHONG chia se ma nay.,0,0,0,shortcode,Ngân hàng thật
"[BIDV] TK ****5543 -450,000VND luc 21:10. SD: 6,780,000VND. ND: Thanh toan Grab.",0,0,0,brandname,Ngân hàng thật
Techcombank: Thong bao: Khoan vay ky han tiet kiem tai khoan ****8892 sap den ngay dao han 05/06/2024.,0,0,0,brandname,Ngân hàng thật
ACB: Ma OTP xac thuc GD chuyen khoan la 112093. Vui long khong cung cap OTP cho nguoi la.,0,0,0,shortcode,Ngân hàng thật
"VPBank: TK ****1102 +300,000VND luc 22:05. SD: 5,100,000VND. ND: Ban hang online.",0,0,0,brandname,Ngân hàng thật
TPBank: Ma OTP xac thuc doi mat khau eBank la 774102. Hieu luc trong 10 phut.,0,0,0,brandname,Ngân hàng thật
Agribank: Thong bao: Ngan hang tam dung dich vu tu 00h-02h ngay 02/06 de bao tri he thong. LH 1900558818.,0,0,1,brandname,Ngân hàng thật
Sacombank: Ma OTP xac thuc GD thanh toan tai POS la 665109. Hieu luc trong 3 phut.,0,0,0,shortcode,Ngân hàng thật
"SHB: TK ****3321 -1,800,000VND luc 23:15. SD: 11,400,000VND. ND: Thanh toan ShopeePay.",0,0,0,brandname,Ngân hàng thật
MSB: Ma OTP xac thuc kich hoat the tin dung la 992108. Ma co hieu luc trong 5 phut.,0,0,0,brandname,Ngân hàng thật
VIB: Quy khach vua thuc hien doi ma PIN the ATM ****4490 thanh cong luc 09:15 ngay 28/05/2024.,0,0,0,shortcode,Ngân hàng thật
"BV Bach Mai nhac lich tai kham benh nhan Nguyen Van Nam luc 08:00 ngay 25/10/2024 tai Khoa Tim mach, Phong 301. Vui long den dung gio va mang theo so kham benh.",0,0,0,brandname,Dịch vụ y tế
"Chao ban Le Thi Hoa, BV Viet Duc nhac ban co lich tai kham sau phau thuat vao 09:30 sang mai 22/10 nhe. Co mat tai Khoa Xuong khop de bac si kiem tra lai nhe.",0,0,0,personal_number,Dịch vụ y tế
BV Nhi Trung Uong thong bao: Be Pham Minh Khoi co lich hen tai kham tai Khoa Nhi luc 14:00 ngay 24/10. LH 02462738532 de xac nhan lich hen.,0,0,1,brandname,Dịch vụ y tế
Benh vien 108 nhac lich kham benh nhan Tran Duc Anh luc 07:30 ngay 26/10 tai Khoa Kham benh da khoa. Quy khach vui long mang theo the BHYT va CCCD.,0,0,0,brandname,Dịch vụ y tế
"Chao anh Hoang Van Thai, lich tai kham tai BV Dai hoc Y Ha Noi cua anh la 08:45 ngay mai nha. Anh nho den Phong 202 Khoa Noi tiet de gap bac si Lan nhe.",0,0,0,personal_number,Dịch vụ y tế
BV Cho Ray thong bao: Benh nhan Nguyen Thi Bich co lich tai kham sau dieu tri luc 13:30 ngay 25/10/2024 tai Khoa Gan Mat. LH 02838554137 khi can ho tro.,0,0,1,brandname,Dịch vụ y tế
BV Nhan Dan 115 nhac chi Dang Thu Thao lich tai kham dinh ky luc 08:00 ngay 27/10 tai Khoa Than-Nieu. Chi nho mang theo ket qua xet nghiem dot truoc nha.,0,0,0,personal_number,Dịch vụ y tế
Phong kham da khoa Au Co nhac ban lich hen kham phu khoa luc 15:00 ngay 23/10. Neu ban ban khong den duoc thi nhan tin bao lai cho phong kham nhe.,0,0,0,brandname,Dịch vụ y tế
Ma OTP xac thuc ung dung VNPT Health cua ban la 839201. Ma co hieu luc trong vong 5 phut. Vui long khong chia se ma nay voi bat ky ai.,0,0,0,brandname,Dịch vụ y tế
Ma OTP dang nhap ung dung eHospital cua ban la 294810. Vui long nhap ma de tiep tuc su dung dich vu. Ma se het han sau 3 phut.,0,0,0,shortcode,Dịch vụ y tế
Medpro: Ma xac thuc OTP dat lich kham cua ban la 552193. Ma co hieu luc trong 10 phut. Cam on ban da su dung ung dung dat lich Medpro.,0,0,0,brandname,Dịch vụ y tế
BookingCare: Ma OTP cua ban la 482019. Ma nay dung de xac nhan dat lich kham tai BV Viet Duc. Vui long khong cung cap ma cho nguoi la.,0,0,0,brandname,Dịch vụ y tế
Ma OTP xac thuc tai khoan VNPT Health cua ban la 102938. Ma co hieu luc trong 5 phut. Moi thac mac vui long lien he tong dai 19001547.,0,0,1,brandname,Dịch vụ y tế
eHospital: Ma OTP cua ban la 662910. Vui long dung ma nay de kich hoat ho so suc khoe dien tu cua ban. Ma het han sau 5 phut.,0,0,0,shortcode,Dịch vụ y tế
Xac thuc Medpro: Ma OTP cua quy khach la 394021. Vui long nhap ma vao ung dung de hoan tat dang ky kham benh tai BV Cho Ray.,0,0,0,brandname,Dịch vụ y tế
BookingCare thong bao: Ma xac minh tai khoan cua ban la 772831. Ma co hieu luc trong 3 phut. Vui long bao mat thong tin nay.,0,0,0,brandname,Dịch vụ y tế
"Ma OTP dang nhap he thong y te cua ban la 502931. Ma co hieu luc trong 5 phut. Neu khong phai ban thuc hien, vui long bo qua tin nhan nay.",0,0,0,personal_number,Dịch vụ y tế
Ma xac thuc Medpro cua ban la 119203. Ma dung de doi mat khau ung dung y te. Vui long khong chia se ma OTP cho bat ky ai.,0,0,0,brandname,Dịch vụ y tế
BV Cho Ray thong bao: Ket qua xet nghiem cua benh nhan Vu Minh Tuan da co. Moi ong den Khoa Xet nghiem lay ket qua hoac xem tai: https://ketqua.choray.vn,0,1,0,brandname,Dịch vụ y tế
"Chao chi Nguyen Mai Phuong, ket qua xet nghiem mau tai BV Nhan Dan 115 da co roi nha. Chi co the ghe lay vao gio hanh chinh hoac xem tren app nhe.",0,0,0,brandname,Dịch vụ y tế
BV Bach Mai nhac ban: Benh nhan Le Van Tam co lich tai kham tai Khoa Tieu hoa luc 09:00 ngay 28/10. Vui long nhịn an sang de lam xet nghiem mau.,0,0,0,personal_number,Dịch vụ y tế
Phong kham da khoa Au Co thong bao: Ket qua noi soi cua ban Tran Thi Lan da co. Moi ban den phong kham de bac si tu van huong dieu tri tiep theo nhe.,0,0,1,brandname,Dịch vụ y tế
BV Viet Duc: Ket qua chup MRI cua benh nhan Pham Hoang Long da san sang. Quy khach vui long den Phong tra ket qua tai tang 1 nha B de nhan.,0,0,0,brandname,Dịch vụ y tế
Benh vien 108: Nhac lich tai kham benh nhan Do Kim Oanh ngay 25/10 luc 14:30 tai Khoa Phu san. Vui long mang theo phieu hen va so kham benh.,0,0,0,brandname,Dịch vụ y tế
BV Nhi Trung Uong: Nhac lich tai kham be Nguyen Gia Bao ngay 26/10 luc 08:30. Quy phu huynh vui long den dung gio de bac si theo doi tinh hinh sau mo.,0,0,0,shortcode,Dịch vụ y tế
BV Dai hoc Y Ha Noi thong bao: Ket qua sinh thiet cua benh nhan Luu Duc Thắng da co. Moi anh den gap bac si tai Khoa Ung buu vao sang thu 2 nhe.,0,0,0,brandname,Dịch vụ y tế
"Chao anh Nguyen Thanh Tung, ket qua xet nghiem tai BV Cho Ray da co roi nhe. Anh co the tra cuu online tai link: https://cr.med.vn/kqxn",0,1,0,personal_number,Dịch vụ y tế
BV Nhan Dan 115: Nhac lich tai kham benh nhan Phan Van Duc luc 09:00 ngay 27/10 tai Khoa Noi tim mach. LH 02838652368 de duoc huong dan them.,0,0,1,brandname,Dịch vụ y tế
Phong kham da khoa Au Co nhac ban Le Minh Tu co lich hen tai kham rang luc 16:30 ngay mai. Neu ban can doi gio thi alo phong kham nhe.,0,0,0,brandname,Dịch vụ y tế
BV Bach Mai thong bao: Ket qua xet nghiem nuoc tieu cua benh nhan Hoang Kim Chi da co. Moi chi den quay so 5 de nhan ket qua va vao gap bac si.,0,0,0,brandname,Dịch vụ y tế
BV Viet Duc nhac anh Tran Van Cuong co lich tai kham tai Khoa Cot song luc 10:15 ngay 29/10. Anh nho mang theo phim chup X-quang cu nha.,0,0,0,personal_number,Dịch vụ y tế
Benh vien 108 thong bao: Benh nhan Nguyen Thi Ly co lich tai kham dinh ky tai Khoa Mat vao 08:30 ngay 30/10. Vui long mang theo CCCD khi den kham.,0,0,0,brandname,Dịch vụ y tế
BV Nhi Trung Uong nhac lich tai kham be Le Minh Anh vao 13:30 ngay 28/10 tai Khoa Ho hap. Quy phu huynh vui long den dung hen nhe.,0,0,0,brandname,Dịch vụ y tế
BV Dai hoc Y Ha Noi thong bao: Ket qua xet nghiem cua benh nhan Dao Van Nam da co. Moi anh den nhan vao sang mai tai Khoa Xet nghiem tang 2.,0,0,0,shortcode,Dịch vụ y tế
"Chao chi Pham Thanh Hang, BV Cho Ray nhac chi co lich tai kham tai Khoa Than luc 09:00 ngay 26/10 nha. Chi nho mang theo so kham benh nhe.",0,0,0,personal_number,Dịch vụ y tế
BV Nhan Dan 115 thong bao: Ket qua xet nghiem mau cua benh nhan Trinh Van Tu da co. Quy khach co the xem tai: https://115.org.vn/tra-ket-qua,0,1,0,brandname,Dịch vụ y tế
Phong kham da khoa Au Co nhac ban Nguyen Thi Tuyet co lich tai kham sieu am thai luc 15:00 ngay mai 24/10. Hen gap ban tai phong kham nha.,0,0,1,brandname,Dịch vụ y tế
BV Bach Mai: Nhac lich tai kham benh nhan Vu Huy Hoang luc 08:00 ngay 31/10 tai Khoa Huyet hoc. Vui long den dung gio de lam thu tuc.,0,0,0,brandname,Dịch vụ y tế
BV Viet Duc thong bao: Ket qua xet nghiem dich khop cua benh nhan Le Minh Duc da co. Moi anh den gap bac si dieu tri tai Khoa Xuong khop de nghe tu van.,0,0,0,brandname,Dịch vụ y tế
"Chao ban Nguyen Ngoc Anh, BV 108 nhac ban co lich tai kham tai Khoa Da lieu luc 14:00 ngay mai nhe. Nho mang theo don thuoc cu nhe ban.",0,0,0,personal_number,Dịch vụ y tế
BV Cho Ray: Lich kham Khoa Noi cua anh Pham Hoang Long ngay 12/10 bi huy do BS co viec dot xuat. Vui long LH 02838554137 de dat lai lich nhe.,0,0,1,brandname,Dịch vụ y tế
"Chao chi Tran Thu Thuy, em o BV Bach Mai thong bao lich kham Phong 301 sang mai bi doi sang 14h chieu nha. Co gi chi LH 02438693731 xac nhan giup em.",0,0,1,personal_number,Dịch vụ y tế
VNPT Health: Ma xac thuc (OTP) dang ky TK cua ban la 482930. Ma co hieu luc trong 5 phut. Khong chia se ma nay voi bat ky ai.,0,0,0,brandname,Dịch vụ y tế
BV Nhan Dan 115: Ket qua xet nghiem mau cua benh nhan Le Van Tam da co tai Khoa Xet nghiem. Moi ong den nhan ket qua vao gio hanh chinh.,0,0,0,shortcode,Dịch vụ y tế
Medpro: Lich hen kham tai BV Nhi Trung Uong cua be Nguyen Minh Khue bi thay doi. Quy khach vui long kiem tra lai tren app hoac LH 19002115.,0,0,1,brandname,Dịch vụ y tế
BookingCare: Thong bao ket qua kham suc khoe cua ban tai BV 108 da san sang. Xem chi tiet tai https://bookingcare.vn/kq/72931. LH 02473012468 khi can.,0,1,1,brandname,Dịch vụ y tế
eHospital: Ma OTP xac nhan thanh toan vien phi cua ban la 102934. Hieu luc trong 3 phut. Vui long nhap ma de hoan tat GD.,0,0,0,brandname,Dịch vụ y tế
BV Nhi TW nhac chi Nguyen Thanh Ha: Lich tai kham cho be tai Khoa Nhi ngay 15/10 bi huy. Chi LH 02462738532 de em xep lich khac nha chi.,0,0,1,personal_number,Dịch vụ y tế
"BV 108 thong bao: Do trung lich hop dot xuat, ca kham cua ong Do Duc Manh tai Khoa Tim mach luc 9h ngay 14/10 se doi sang 15h cung ngay. Tran trong.",0,0,0,brandname,Dịch vụ y tế
BV Dai hoc Y Ha Noi: Nhac benh nhan Vu Minh Tuan tai kham tai Phong 202 vao ngay 20/10. Vui long mang theo so kham benh va don thuoc cu.,0,0,0,brandname,Dịch vụ y tế
"Phong kham Au Co: Chao ban Hoang Anh Tu, lich hen sieu am chieu nay cua ban bi doi sang 8h sang mai nhe. LH 02743811999 de xac nhan nha.",0,0,1,personal_number,Dịch vụ y tế
Medpro: Ma OTP de dang nhap he thong la 882103. Ma co gia tri trong 10 phut. Vui long khong cung cap OTP cho bat ky ai.,0,0,0,brandname,Dịch vụ y tế
BV Viet Duc: Lich mo cua benh nhan Tran Van Binh ngay 16/10 tam hoan do ly do ky thuat. BV se LH lai de thong bao lich moi som nhat.,0,0,0,brandname,Dịch vụ y tế
BV Bach Mai: Ket qua chup MRI cua ba Le Thi Hoa da co. Moi ba den Phong Khoa Chan doan hinh anh de nhan ket qua va nghe tu van.,0,0,0,shortcode,Dịch vụ y tế
"Alo anh Nguyen Duy Nam, em ben BV Cho Ray. Lich kham mat cua anh ngay mai BS ban nen doi sang thu 6 nhe. Anh LH 02838554137 xac nhan giup em.",0,0,1,personal_number,Dịch vụ y tế
VNPT Health: Ma OTP xac thuc doi mat khau TK cua ban la 552931. Hieu luc trong 5 phut. LH CSKH neu ban khong thuc hien GD nay.,0,0,0,brandname,Dịch vụ y tế
BV Nhan Dan 115: Thong bao lich hen kham cua benh nhan Nguyen Hoang Long tai Khoa Than da duoc cap nhat moi. LH 02838652368 de biet chi tiet.,0,0,1,brandname,Dịch vụ y tế
BookingCare: Lich hen tai BV Bach Mai ngay 18/10 cua ban bi huy do BS co lich dot xuat. Vui long chon lich khac tren app hoac LH 02473012468.,0,0,1,brandname,Dịch vụ y tế
eHospital: Ma OTP xac nhan DK lich kham cua ban la 992031. Ma co hieu luc trong 5 phut. Vui long khong chia se ma nay.,0,0,0,brandname,Dịch vụ y tế
BV Nhi Trung Uong: Thong bao thay doi phong kham cho be Tran Minh Quan ngay 14/10 tu Phong 102 sang Phong 305. LH 02462738532 de ho tro.,0,0,1,brandname,Dịch vụ y tế
"Chi Phan Thanh Thao oi, ket qua xet nghiem o BV 108 cua chi co roi nhe. Chi tranh thu ghe lay trong chieu nay hoac sang mai nha chi.",0,0,0,personal_number,Dịch vụ y tế
BV Dai hoc Y Ha Noi: Lich kham cua ong Trinh Van Chien ngay 12/10 tai Khoa tieu hoa bi huy. Quy khach vui long LH 19006423 de dat lai lich.,0,0,1,brandname,Dịch vụ y tế
Medpro: Ma OTP xac thuc thanh toan phi kham benh la 338291. Hieu luc 5 phut. Cam on ban da su dung dich vu cua chung toi.,0,0,0,brandname,Dịch vụ y tế
Phong kham Au Co: Thong bao lich hen kham cua ba Vo Thi Ngoc ngay 15/10 bi doi sang 16/10 do BS di cong tac. LH 02743811999 de doi lich.,0,0,1,brandname,Dịch vụ y tế
"Anh Dang Van Hung oi, ben BV Viet Duc bao ket qua sinh thiet cua anh co roi. Anh qua phong 201 gap BS de nghe ket qua nhe.",0,0,0,personal_number,Dịch vụ y tế
BV Bach Mai: Nhac lich kham ngay 15/10 cua benh nhan Nguyen Thi Mai bi thay doi gio tu 8h sang thanh 10h sang. Tran trong cam on.,0,0,0,shortcode,Dịch vụ y tế
VNPT Health: Ma OTP de xac nhan so dien thoai TK cua ban la 772834. Ma co hieu luc trong 5 phut. Vui long khong tiet lo ma nay.,0,0,0,brandname,Dịch vụ y tế
BV Cho Ray: Ket qua xet nghiem mau cua benh nhan Luong Van Duc da co tai Khoa Noi tiet. Moi ong den nhan ket qua vao buoi sang.,0,0,0,brandname,Dịch vụ y tế
Em ben BV 115 nhac anh Pham Minh Hoang lich kham ngay mai bi huy do BS nghi dot xuat nhe. Co gi anh LH 02838652368 de em xep lai lich nha.,0,0,1,personal_number,Dịch vụ y tế
Medpro: Lich hen kham tai BV Cho Ray cua ban bi thay doi do trung lich le. Vui long LH 19002115 hoac kiem tra tren app de cap nhat lich moi.,0,0,1,brandname,Dịch vụ y tế
BookingCare: Ma OTP xac thuc dang nhap cua ban la 662930. Ma co hieu luc trong 3 phut. Vui long khong chia se ma cho nguoi la.,0,0,0,brandname,Dịch vụ y tế
BV Dai hoc Y Ha Noi: Ket qua xet nghiem cua benh nhan Doan Van Hau da san sang. Quy khach co the xem tai https://hmuh.vn/kq/99283 hoac tai vien.,0,1,0,brandname,Dịch vụ y tế
BV Nhi TW: Thong bao lich hen kham cua be Le Gia Bao ngay 20/10 bi huy. Quy khach vui long LH 02462738532 de duoc ho tro doi lich moi.,0,0,1,shortcode,Dịch vụ y tế
eHospital: Ma OTP xac thuc truy cap ho so suc khoe dien tu cua ban la 118239. Co hieu luc trong 5 phut. Khong chia se ma nay.,0,0,0,brandname,Dịch vụ y tế
"Chi Nguyen Thi Cuc oi, lich tai kham tai Phong kham Au Co cua chi chieu nay doi sang sang mai nhe. Co gi chi LH 02743811999 xac nhan giup em nha.",0,0,1,personal_number,Dịch vụ y tế
BV Viet Duc: Nhac lich kham tai Khoa Xuong khop ngay 14/10 cua ong Hoang Van Long bi thay doi sang 13h30 chieu cung ngay. Tran trong.,0,0,0,brandname,Dịch vụ y tế
BV 108: Thong bao ket qua xet nghiem vi sinh cua benh nhan Tran Van Tu da co. Moi ong den Khoa Xet nghiem de nhan ket qua vao gio hanh chinh.,0,0,0,brandname,Dịch vụ y tế
BV Cho Ray: Thong bao lich hen kham cua ba Nguyen Thi Lan tai Khoa Tim mach ngay 16/10 tam hoan. Quy khach vui long LH 02838554137 de biet them.,0,0,1,brandname,Dịch vụ y tế
"Alo chi Tran Minh Anh, lich hen kham nhi tai BV Nhi TW ngay mai bi doi sang 9h sang thu 5 nhe. Co gi chi LH 02462738532 xac nhan nha.",0,0,1,personal_number,Dịch vụ y tế
"Chao anh Vu Duc Thinh, em o BV Bach Mai thong bao lich kham cua anh ngay mai BS co viec nen doi sang thu 4 nhe. Anh LH 02438693731 giup em nha.",0,0,1,personal_number,Dịch vụ y tế
"MoMo: Moi ban dung Vi, nhan ngay goi qua 500.000d. Ban moi nhan voucher 30k nap dien thoai. Ma gioi thieu la SDT cua ban. momo.vn. TC QC: 1900545441",0,1,1,brandname,Quảng cáo hợp lệ
"Grab: Chia se niem vui, moi ban tai app nhan combo voucher 100k. Ma giam 50% cho ban moi. Ap dung den 31/12/2025. grab.com/vn. TC: 02871087108",0,1,1,brandname,Quảng cáo hợp lệ
ZaloPay: Tang ban voucher 50k khi gioi thieu ban be lien ket ngan hang thanh cong. Han dung den 30/06/2026. Xem chi tiet tai zalopay.vn,0,1,0,shortcode,Quảng cáo hợp lệ
ShopeePay: Moi ban moi nhan ngay 20k vao vi. Ban nhan voucher 30k thanh toan Shopee. Chuong trinh den 15/05/2026. TC QC soan TC gui 8088,0,0,0,brandname,Quảng cáo hợp lệ
