content,label,data_origin
B4o_kiem_tien^10tr/ngay_chỉ_bằng_một_cú_chạm! Không_cần_khỏi_nghi hay_bằng_cấp. Hãy_nhấn_ngay: t.me/lazada_earn_job,1,paraphrased
"Hà Nội – Zalo: Tìm cô nàng xinh xắn, sẵn sàng thư giãn sau giờ làm. Hotline: 0906.789.123",1,paraphrased
[GHN] Van don GHNR55667788: Dang phan loai tai kho Da Nang. Du kien giao 16/10 (tu 13h-18h). Theo doi tai https://ghn.vn,0,synthetic
Nhanh tay khám phá những trải nghiệm thú vị tại Sài Gòn xinh đẹp! Liên hệ ngay: fb.com/HCM_EmXinh247,1,paraphrased
Phong kham Au Co nhac chi Tran Thanh Tam uong thuoc duong thai dung gio va nghi ngoi hop ly nha chi.,0,synthetic
[CẢNH BÁO CUỐI CÙNG]: Nếu NGUYỄN THỊ LAN có CCCD 046079231845 không liên hệ ngay qua SĐT/ ZALO: 0879234567 gặp TRẦN VĂN ĐỨC để thanh toán 4.200.000Đ. Chậm trễ sẽ công khai HÌNH ẢNH cá nhân.,1,paraphrased
[TB] Quy khach da kich hoat thanh cong goi ty phu Gmobile. Mien phi goi noi mang trong 30 ngay. HSD den ngay 23/06/2024. Bam *101# de kiem tra. LH 199.,0,synthetic
[OCB] Mã OTP 229103 để xác nhận đăng nhập OCB OMNI. Quý khách không cung cấp mã này cho người khác.,0,synthetic
[BIDV] Ma OTP xac thuc giao dich thanh toan truc tuyen la 882145. Ma se het han sau 3 phut.,0,synthetic
"Me oi con nhan dc qua roi, cam on me nhieu nha.",0,synthetic
"Em oi di cho mua giup chi it hanh voi toi nhe, chi dang can gap.",0,synthetic
THÔNG BÁO KHẨN: [CẢNH BÁO CHÍNH THỨC] Quý khách có dấu hiệu vi phạm cam kết thanh toán. Đơn vị CHỨNG THỰC CÔNG NỢ sẽ khởi tố kiện tụng nếu không nhận được phản hồi trong vòng 1 giờ tới qua số 0987654321.,1,paraphrased
BV Nhan Dan 115: Ket qua chup MRI cua benh nhan Dang Van Hung da co tai Khoa Chan doan hinh anh. Moi ong den nhan ket qua.,0,synthetic
UIT: Thông báo lịch thi kết thúc học phần HK1 bắt đầu từ ngày 15/12/2024. Sinh viên vui lòng vào trang cá nhân để xem lịch thi chi tiết và phòng thi.,0,synthetic
Pizza Hut: Don hang 145k cua ban dang tren duong den.,0,synthetic
832915 la ma xac minh Microsoft cua ban.,0,synthetic
ZaloPay: Happy Birthday! ZaloPay tang Quy khach voucher giam 20.000D khi thanh toan cuoc phi Internet. Han dung 25/11/2025. Truy cap zalopay.vn de dung. Tu choi QC: TC gui 8888.,0,synthetic
[Google] Ma OTP xac thuc cua Quy khach la: 827419. Co hieu luc trong 5 phut.,0,synthetic
Alo mai di dam cuoi may gio thi qua don tui? Goi 0905556667 nhe.,0,synthetic
Shopee: Don hang #240816PPQZXC cua ban da dat thanh cong. Kiem tra tinh trang don hang tai app Shopee.,0,synthetic
[GHN] Van don GHNR15102024A1: Dang phan loai tai kho Ha Noi. Du kien giao 17/10 (tu 13h-18h).,0,synthetic
Chu nhat nay di da bong ko may? San cu cho cu nhe.,0,synthetic
"iTel: Goi cuoc ITEL79 cua Quy khach da duoc kich hoat. Uu dai 3GB/ngay, mien phi goi noi mang iTel va Vinaphone < 10 phut. Han dung 30 ngay ke tu 14/11/2023. LH 19001088.",0,synthetic
W88Club-Nổ hũ-Tài Xỉu-sấm sét-nhận thưởng-24/7 CSKH-chơi là trúng-rút 5 phút. Tham gia ngay: w88sport.net,1,paraphrased
B1DV: CẢNH BÁO! Tài khoản của quý khách vừa bị truy cập trái phép. Vui lòng xác thực ngay tại b1dv-online.top để ngăn chặn rủi ro.,1,paraphrased
SPX Express: SPXVN1122334455 da giao thanh cong luc 13:25 ngay 28/05. Cam on ban da mua sam.,0,synthetic
"[MSB] Ma OTP: 992831. Dung de xac thuc thanh toan 22,000,000 VND. Vui long bao mat.",0,synthetic
"Vinaphone: TANG NGAY 50% gia tri the nap cho thue bao nhan duoc tin nhan khi nap tien qua app My TV trong ngay hom nay. Chi tiet LH 18001091 (0d). Tu choi QC, soan TC gui 123.",0,synthetic
"Mình vừa kiếm bộn tiền chỉ trong 1 tháng nhờ app này. Tham gia ngay bằng cách xem video và chia sẻ thôi, dễ như ăn kẹo ấy!",1,paraphrased
[TPBank] Ma OTP: 554921. Su dung trong 3 phut. KHONG chia se ma nay de tranh mat tien.,0,synthetic
Cục Thuế TP.HCM: Bạn có khoản hoàn thuế chưa nhận. Truy cập ngay tax-refund2024.com để cập nhật thông tin.,1,paraphrased
"BIDV: TK ****1129 -14,200,000VND luc 17:10. So du: 2,100,000VND. ND: Thanh toan hoa don.",0,synthetic
"[Agribank] TK ****2938 -800,000VND luc 03:00 13/10. Noi dung: Thanh toan tai POS. So du: 1,200,000VND.",0,synthetic
The Coffee House: Mien phi giao hang cho don tu 100k dat qua App. Ma: FREESHIP. Han dung 31/12/2025. thecoffeehouse.com,0,synthetic
Sendo: Don hang SD112233445 da giao thanh cong. Vui long vao app Sendo de xac nhan da nhan hang.,0,synthetic
"""Bạn ơi, rảnh không? Cơ hội kiếm 1 tỷ trong 1 tháng đây! Chỉ cần 10 phút mỗi ngày, không cần kinh nghiệm. Đăng ký ngay tại app TikPro nhận ngay quà tặng 10 triệu!""",1,paraphrased
MSB: Ma OTP: 772940. Su dung de xac thuc giao dich tren MSB mBank. Hieu luc trong 3 phut. Tran trong.,0,synthetic
Bộ LĐ-TB&XH: Bạn vừa ĐỦ ĐIỀU KIỆN nhận tiền hỗ trợ dịch bệnh theo Quyết định 123/2024/QĐ-BLĐTBXH. Nhận ngay tại: xac-minh.info. Quá hạn HỦY QUYỀN NHẬN! kI8o,1,paraphrased
GrabExpress: Giam 10k giao hang noi thanh. Ma: GIAOQUANHANH. Han dung 22/11/2026. Dat xe grab.com. Hotline 02871087108.,0,synthetic
"Ông Tuấn thân mến, thông tin ghi nhận CCCD 031094005621 còn nợ 15.000.000VND tại đơn vị tài chính. Thời gian cuối cùng chỉ còn 1 ngày. Chậm thanh toán sẽ bị cập nhật nợ xấu toàn diện CIC vĩnh viễn kèm theo kiện tụng pháp lý. Liên hệ ngay 0988003344.",1,paraphrased
"[TPBank] TK ****8899 -150,000VND lúc 13:40. Số dư: 1,230,000VND. ND: Thanh toán Grab.",0,synthetic
8079: Ma OTP cua ban la 452910 de xac thuc dang ky tai khoan VssID. Ma co hieu luc trong 5 phut. KHONG chia se ma nay.,0,synthetic
"[CẢNH BÁO CUỐI CÙNG]: Đội ngũ pháp luật yêu cầu Bạn thanh toán khoản nợ 52.120.000 VND trong vòng 18 tiếng. Không hợp tác, chúng tôi sẽ khởi tố ngay lập tức vì tội lừa đảo cấp độ nghiêm trọng.",1,paraphrased
BHXH: Quý khách vừa đủ điều kiện nhận hỗ trợ từ Quỹ việc làm. Truy cập ngay: https://bhxh-giaodich.top. HẾT THỜI HẠN KHÔNG ĐƯỢC HOÀN TRẢ!,1,paraphrased
"BHXH Quốc gia: Bạn đủ điều kiện nhận trợ cấp từ Quỹ an sinh xã hội theo Quyết định số 1987/QĐ-BHXH. Truy cập ngay: www.xacnhantncnhap.com. Hạn cuối sắp hết, không nộp sẽ mất quyền lợi!",1,paraphrased
Nhà cái W88Pro - Cơ hội trăm triệu. Zalo: 0988123456. Link: w88pro.live,1,paraphrased
Công ty TM Online tuyển gấp nhân viên xử lý đơn hàng tại nhà. Độ tuổi 22-60. Lương 600k-2tr/ngày. Không yêu cầu kinh nghiệm. Liên hệ: 0987654321,1,paraphrased
"ACB: TK ****3920 -35,000,000VND luc 11:05. So du 12,400,000VND. ND: Thanh toan hop dong 0291.",0,synthetic
Chỉ còn vài giờ nữa là hết hạn! Bạn có thể nhận ngay 1 triệu đồng từ chương trình tặng quà đặc biệt. Truy cập ngay link: bit.ly/qua_tet_2024 để thực hiện giao dịch ngay thôi nào!,1,paraphrased
BHXH: Nhac nho gia han BHYT cho thanh vien ho gia dinh. Thuc hien thanh toan truc tuyen tai dichvucong.baohiemxahoi.gov.vn de huong uu dai.,0,synthetic
BHXH: Anh (Ông) đã đủ điều kiện nhận tiền hỗ trợ. Truy cập ngay lienket.abc999.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC GIẢI QUYẾT!,1,paraphrased
Tổng cục Thuế: Kiểm tra ngay hồ sơ hoàn thuế! Truy cập ngay: https://hoanthue-gdt.com/dangky,1,paraphrased
"Dịch vụ an ninh quốc gia: Tài khoản chính phủ của quý khách vừa bị truy cập bất thường. Để đảm bảo an toàn, hãy xác thực ngay tại: chinhphu-xacthuc-online.com",1,paraphrased
"[TB] Quy khach da dang ky thanh cong goi MiMax99. Mien phi 5GB toc do cao, het 5GB tiep tuc truy cap toc do thuong. LH 198.",0,synthetic
Bạn đã đủ điều kiện nhận trợ cấp từ BHXH. Nhận ngay 5.000.000đ tại: http://bhxhtrocap.online. Quá hạn sẽ không được chấp nhận!,1,paraphrased
Bạn phải đối mặt với hậu quả pháp lý nặng nề nếu không thanh toán khoản tiền ngay lập tức. Cơ quan chức năng đã lập hồ sơ điều tra toàn diện và gửi thông tin liên quan đến cơ quan có thẩm quyền. Chúng tôi khuyên bạn nên thanh toán trước 20h hôm nay để tránh bị cưỡng chế tài sản. Liên hệ ngay: 0913579888.,1,paraphrased
CUC CSGT: Moi chu phuong tien den tru so Phong CSGT de giai quyet vu viec lien quan den TTATGT. LH 0692342593 de biet them chi tiet.,0,synthetic
"Don hang tai cua hang Hoa Tuoi 123 da duoc xac nhan, du kien giao luc 15h.",0,synthetic
"Kbet88-vip_5cc_nh4n-200k, tặng x2 tiền nạp, rút liền. Truy cập: kbet88.com/vip5cc",1,paraphrased
Thông báo từ Trung tâm Kiểm soát Dịch bệnh: Tài khoản sức khỏe của bạn đã bị tạm khóa do không cập nhật hồ sơ y tế. Truy cập ngay https://vncdc-gov.site để xác minh ngay kẻo bị xử phạt!,1,paraphrased
[SPX Express] SPXVN887766554: Giao khong thanh cong lan 2. Lien he 0911223344 de duoc ho tro giao lai.,0,synthetic
"Công ty Mới Tuyển Gấp Nhân Viên Đóng Gói Hàng Online. Mức lương 900.000đ/ngày, không yêu cầu kinh nghiệm. Độ tuổi 20-60. Liên hệ: 0987654321",1,paraphrased
HN – Kết nối qua Telegram: t.me/hn_girl_friend hãy tìm tôi,1,paraphrased
"[Shopee Viet Nam] Chuc mung ban trung qua 5,000,000 VND tu chuong trinh Birthday Sale! Ma qua: GHTK-789012. Goi lai so nay trong 24h de nhan qua.",1,synthetic_hard_negative
[Google] Ma xac minh cua ban la 827491. Co hieu luc trong 5 phut.,0,synthetic
"CUC AN NINH MANG: Canh bao nguoi dan khong truy cap cac duong link la nhan qua, vay tien de tranh bi danh cap thong tin ca nhan.",0,synthetic
[SPX Express] SPXVN99887766554: Giao khong thanh cong lan 1. Lien he giao vien 0934567890 de hen lai gio.,0,synthetic
"[MB Bank] Ma giao dich #0012003245678 tri gia 20,000,000 VND da duoc chap thuan. Neu khong phai ban thuc hien, goi ngay hotline de bao cao.",1,synthetic_hard_negative
DH QUOC GIA TP.HCM: Thong bao ket qua ky thi Danh gia nang luc dot 1 nam 2024 da duoc cap nhat. Thi sinh tra cuu tai thinangluc.vnuhcm.edu.vn.,0,synthetic
"""Chào anh chị, chỉ 15 phút mỗi ngày cũng đủ kiếm trăm triệu từ app siêu lợi nhuận mới. Không cần kinh nghiệm, chỉ cần tải về và làm theo hướng dẫn chi tiết. Cơ hội hiếm có!""",1,paraphrased
Công ty TNHH Tương Lai Xanh tuyển dụng nhân viên bán thời gian làm việc tại nhà. Mức lương hấp dẫn 1.5tr-3tr/ngày. Độ tuổi từ 18-55. Liên hệ ngay qua Zalo: zalo.me/84912345678 hoặc hotline 0912345678.,1,paraphrased
"[QC] UU DAI KHUNG: Tang 50% gia tri the nap khi nap qua App My MobiFone duy nhat ngay 23/05/2024. Tien KM dung trong 15 ngay. Chi tiet tai https://mobifone.vn. Tu choi QC, soan TC gui 9241.",0,synthetic
"Bạn đang tìm việc làm tại nhà nhẹ nhàng, thu nhập 15-50 triệu/tháng? Hãy tham gia cùng **Tập đoàn Viễn Đông** với vị trí **Chuyên viên xử lý đơn hàng online** - hưởng lương hậu hĩnh, không yêu cầu kinh nghiệm. Liên hệ ngay qua **Zalo: zalo.me/84987654321** để được tư vấn chi tiết!",1,paraphrased
BHXH thông báo: Quý khách đủ điều kiện LÃNH hỗ trợ từ Quỹ An sinh xã hội. Thủ tục tại: bhxh.laiyh.com. TRÌ HOÃN SẼ KHÔNG ĐƯỢC GIẢI QUYẾT!,1,paraphrased
Bo Cong an: Moi ong/ba den tru so Cong an phuong noi cu tru de hoan tat thu tuc cap doi CCCD gan chip. Mang theo so ho khau va CCCD cu.,0,synthetic
"Bạn đã đủ điều kiện nhận hỗ trợ từ chính phủ! Truy cập ngay link www.ytqas.top để nhận ngay 10 triệu đồng. Lưu ý: Hạn chót là 24h, quá hạn sẽ không được giải quyết.",1,paraphrased
TPBank: Ma OTP cua ban la 102938. Vui long khong cung cap ma nay cho nguoi khac de tranh bi lua dao.,0,synthetic
Lazada: 992810 la ma xac thuc truy cap TK Lazada cua ban. Ma co hieu luc trong 5 phut. KHONG chia se cho nguoi khac.,0,synthetic
MSB: Ma OTP xac thuc kich hoat the tin dung la 992108. Ma co hieu luc trong 5 phut.,0,synthetic
"VPBank: Thong bao han muc the tin dung ****5541 cua ban da duoc nang len 150,000,000VND.",0,synthetic
BV Nhi TW nhac chi Nguyen Thanh Ha: Lich tai kham cho be tai Khoa Nhi ngay 15/10 bi huy. Chi LH 02462738532 de em xep lich khac nha chi.,0,synthetic
"Chào bạn! Cty T2L đang tuyển gấp nhân viên xử lý đơn hàng online, lương từ 800k-2tr/ngày. Độ tuổi từ 20-60. Nhận tiền ngay sau khi làm. Liên hệ: zalo.me/84987654321",1,paraphrased
[HCM – WeChat] Chào bạn! Cần chia sẻ tâm tư nhưng chưa tìm được người lắng nghe? Hãy kết nối ngay: wechat.com/nghe_roi_00 Z2X8,1,paraphrased
"VCB: TK 1012****8902 +5,000,000VND luc 10:30. So du 25,400,000VND. ND: Chuyen khoan noi bo.",0,synthetic
"CUC AN NINH MANG: Canh bao nguoi dan khong cung cap thong tin ca nhan, ma OTP cho nguoi tu xung la can bo Cong an qua dien thoai. Moi lam viec deu tai tru so.",0,synthetic
"[CÔNG AN ĐIỆN TỬ] Tài khoản ngân hàng của bạn vừa bị nghi ngờ giao dịch bất thường. Truy cập ngay https://canhan-congan.pw để xác minh, tránh bị phong tỏa toàn bộ.",1,paraphrased
Hãy ghé thăm không gian ảo thú vị tại: t.me/xinh_galaxy23,1,paraphrased
"Techcombank: TK 1903****4455 -800,000VND luc 20:15. So du 4,200,000VND. ND: Rut tien tai ATM.",0,synthetic
"iTel: Quy khach da dang ky thanh cong goi MAY. Uu dai 4GB/ngay, mien phi goi iTel va Vinaphone duoi 20 phut. Gia 77k/thang.",0,synthetic
SPX Express: Thong bao van don SPXVN9988776655 giao khong thanh cong lan 1. Lien he giao vien 0966778899.,0,synthetic
"CẢNH BÁO KHẨN: Tài khoản ngân hàng của ông Trần Văn Sơn (Số CCCD: 064094005544) có dấu hiệu vi phạm pháp luật theo quy định NHNN. Toàn bộ giao dịch bị tạm ngưng lúc 17h00 hôm nay. Để tránh xử lý cưỡng chế, vui lòng xác minh ngay qua tổng đài 0987654321.",1,paraphrased
"Quỹ BHTN: Ông (Bà) vừa đủ điều kiện nhận hỗ trợ theo QĐ-2345. Truy cập https://vayvoncash123.link để nhận ngay. QUYẾT ĐỊNH NÀY CÓ HIỆU LỰC TRONG 48 GIỜ, KHÔNG LÀM KỊP SẼ MẤT QUYỀN.",1,paraphrased
Cuoi tuan nay ca nha ve que tham noi nhe.,0,synthetic
MSB: Mã OTP 552910 dùng để xác thực đổi mật khẩu app. Vui lòng không cung cấp mã này cho bất kỳ ai.,0,synthetic
"Wintel TB: Quy khach da dang ky thanh cong goi WIN89. Uu dai: Data khong gioi han, 50 phut ngoai mang. HSD den 23/06/2024. Truy cap App Wintel de quan ly goi cuoc. LH 1800556883.",0,synthetic
"[CẢNH BÁO CUỐI CÙNG]: Hồ Văn Nam CMND 285493217 nợ 5,987,500đ tại Home Credit. Hoàn tất trước 12H ngày 28/10, nếu không hồ sơ sẽ chuyển sang bộ phận thu hồi nợ chuyên nghiệp. Liên hệ ngay qua số Zalo: 0938776655.",1,paraphrased
Lazada: Xac nhan don hang 882930192837 da dat thanh cong. Lazada se cap nhat lo trinh van chuyen trong thong bao tiep theo.,0,synthetic
"[Thông báo khẩn từ ngân hàng] Tài khoản của quý khách vừa bị tạm dừng giao dịch do nghi vấn bảo mật. Để kích hoạt lại, vui lòng truy cập ngay: bank-tech.online Liên hệ: 1800XXXYY (miễn phí)",1,paraphrased
Spa Kim Chi: Lich hen cham soc da cua ban duoc doi sang 16h chieu nay nhe.,0,synthetic
"Kwin889*Ưu đãi 200K. Đa dạng game: TLMN, X.óc.Đ.á, B.ầu.c.ủ. Liên hệ ngay: kwin889.com/zQ2n",1,paraphrased
Ket qua xet nghiem mau cua Quy khach Nguyen Hoang Nam tai Khoa Huyet hoc BV Cho Ray da san sang. Moi Quy khach den lay ket qua.,0,synthetic
ACB: Quy khach co 1850 diem thuong sap het han vao 12/07. Vui long doi diem tai acb.com.vn/uu-dai de khong bo lo uu dai.,0,synthetic
[TB] Gói cước 5G30 của Quý khách đã được gia hạn thành công. Ưu đãi 30GB data 5G siêu tốc độ sử dụng trong 30 ngày. Cảm ơn Quý khách đã sử dụng dịch vụ của Viettel.,0,synthetic
Tiki: 552019 la ma OTP cua ban. Vui long khong cung cap cho bat ky ai.,0,synthetic
[Thông báo] BHXH: Quý khách vừa đủ điều kiện hưởng TRỢ CẤP theo QĐ 8921/BHXH-TT. Truy cập ngay http://bhxh-nap.com để xác nhận. TRẺ QUÁ HẠN SẼ MẤT QUYỀN LỢI!,1,paraphrased
Instagram: 224910 is your security code.,0,synthetic
"Tuyển dụng gấp: Nhân viên tăng hạng gian hàng online cho **Shopee**! **Thu nhập hấp dẫn**: 400-1.200k/ngày (thưởng theo doanh số). **Yêu cầu**: Nam/nữ 18-55 tuổi, chăm chỉ, có điện thoại/PC kết nối mạng. **Lương thưởng**: Thanh toán ngay sau khi hoàn thành đơn hàng (chuyển khoản/lệnh tiền). **Liên hệ**: Nhắn tin Zalo **0909123456** (nhân viên tuyển dụng Ms. Lan) để đăng ký ngay!",1,paraphrased
Tr0 cap QĐ-457: anh (B2) đủ điều k13n nhận hỗ trợ từ quỹ BHTN. Truy cập www.vxrty.top. QUA HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN. dS9a,1,paraphrased
[Apple] Ma ID Apple cua Quy khach la: 502931. Dung de xac minh thiet bi moi.,0,synthetic
BIDV: Ma OTP xac thuc GD chuyen tien la 228190. Hieu luc 120 giay. Tuyet doi giu bao mat va khong chia se OTP.,0,synthetic
"Phong Lao dong Thuong binh Xa hoi: Quy co/chu Ho Van Nam chua nop phat vi pham hanh chinh 5,000,000 VND theo quyet dinh so 18006699. Vui long thanh toan truoc 30 ngay.",1,synthetic_hard_negative
[QC] CHUC MUNG! Thue bao cua ban thuoc danh sach uu dai goi V150B: 60GB/thang + mien phi goi. Soan V150B gui 191. Tu choi QC soan TC3 gui 199.,0,synthetic
GHTK-GHTK5566778899: Giao khong thanh cong lan 1. Lien he shipper 0977665544 de nhan hang vao ngay mai.,0,synthetic
: Hãy ghé thăm ngay sảnh chờ VIP ảo tại đây: tinyurl.com/vipvn-dichvu,1,paraphrased
Shopee: Don hang #241111ZXCVB33 da giao thanh cong. Hay chia se cam nhan cua ban ve san pham nhe.,0,synthetic
"iTel TB: Chuc mung Quy khach da dang ky thanh cong goi cuoc ITEL100. Co 20GB data, mien phi goi noi mang iTel va Vinaphone. Han su dung 30 ngay. LH 19001087.",0,synthetic
"**Cục An toàn Mạng Quốc gia:** Tài khoản **eID** của bạn vừa bị phát hiện truy cập trái phép. Vui lòng liên hệ **19001234** ngay để xác thực và kích hoạt bảo mật, tránh rủi ro tài khoản bị vô hiệu hóa.",1,paraphrased
Ninja Van: NVVN112233445 da giao thanh cong luc 16:45. Cam on ban da tin dung Ninja Van.,0,synthetic
[TB] Dang ky thanh cong goi V90B (90.000d/30 ngay). Mien phi 30GB (1GB/ngay) va mien phi goi noi mang duoi 10 phut. Chi tiet LH 198.,0,synthetic
Công an Thanh tra: Hồ sơ vi phạm đang treo trên hệ thống. Truy cập ngay: thanhtra-congan.com,1,paraphrased
Tiki: Ma xac minh thay doi mat khau cua Quy khach la 472910. Ma co hieu luc trong vong 15 phut. KHONG chia se ma nay voi bat ky ai de bao mat tai khoan.,0,synthetic
"[VPBank] Tài khoản của bạn đã bị tạm ngưng do hệ thống phát hiện giao dịch bất thường. Vui lòng truy cập vpbanks.com ngay để xác thực thông tin cá nhân, tránh bị khóa vĩnh viễn.",1,paraphrased
[VCB] TK ngừng hoạt động. Truy cập vcb1n.com ngay để kích hoạt khẩn.,1,paraphrased
Đơn vị Quản lý Trật tự Xã hội: Tài khoản ngân hàng của bạn có giao dịch bất thường. Truy cập xac-minh-vietcom.xyz để ngăn chặn khóa tài khoản.,1,paraphrased
Agribank: Ma OTP la 552910. Dung de xac thuc giao dich thanh toan qua E-Mobile Banking.,0,synthetic
Lotteria tang Quy khach voucher giam 30k cho don hang tu 150k. Ap dung tai cua hang den het ngay 20/06/2026. Dat ngay tai lotteria.vn.,0,synthetic
"[MB] TK 0991****4455 -1,000,000VND luc 21:05. ND: Chuyen khoan qua App MBBank. So du: 14,200,000VND.",0,synthetic
Dịch vụ Xác thực Quốc gia: Cảnh báo! Tài khoản của bạn đang gặp rủi ro bị tạm ngưng. Hãy vào ngay https://xn--vneid-5ya.top để xác minh thông tin ngay lập tức.,1,paraphrased
"[TP.HCM – Zalo] Chị sinh viên xinh xắn TP.HCM nhận ""tiệc riêng"". Liên hệ ngay: zalo.me/hn_sv_tiec_tung S6Q3",1,paraphrased
Chào quý khách! Quý khách vừa đủ điều kiện nhận khoản trợ cấp đặc biệt theo Quyết định 2024-11112. Vui lòng truy cập ngay https://xaswq.gq để hoàn tất thủ tục. CÁN 10/10/2024 SẼ HẾT HIỆU LỰC!,1,paraphrased
Tới Sài Gòn – Tham gia nhóm: Chia_sẻ_niềm_vui_thầm_kín? Hoàn_toàn_bí_mật. Tham gia: fb.me/nhom_vui_rieng_tu,1,paraphrased
Tr0_cap^QD-287: Ban~da-du*D!EU_K!EN-nh4n-T1EN tu BHXH VN. Nhan tai: me.okiij.com. QUA*HAN_SE_KH0NG~DUOC-CHAP-NHAN! cF1v,1,paraphrased
[GHTK] Van don GHTK5432109876: Tai xe se den lay hang luc 14h chieu. Vui long chuan bi kien hang.,0,synthetic
Tiki: Đơn hàng TKI-7726354819 của quý khách đã được đặt thành công. Chúng tôi sẽ sớm giao hàng đến địa chỉ của bạn.,0,synthetic
[VTP] Ma van don VTP112233445 da giao thanh cong luc 16:45. Cam on ban da su dung dich vu Viettel Post.,0,synthetic
"BHXH Việt Nam: Quý khách vừa đủ điều kiện nhận hỗ trợ theo Quyết định số 2024-123456. Truy cập ngay www.nhantienbhxh.com để xác nhận. CẢNH BÁO: Nếu không hoàn tất trước 30/06/2024, khoản tiền sẽ bị thu hồi hoàn toàn!",1,paraphrased
Tiki: Ma OTP dang nhap Tiki cua ban la 771023. Ma co hieu luc trong 15 phut. Khong chia se ma nay.,0,synthetic
[KHẨN CẤP]: HD Saison buộc chị Lâm Vinh Hải phải thanh toán 9.250.000đ trước 15:30 hôm nay nếu không sẽ chuyển toàn bộ hồ sơ sang Viện Kiểm sát. Gọi ngay: 090.483.7262.,1,paraphrased
"**Sì_Gòn_Đỉnh** – **Thưởng nóng 250 triệu ngay!** Chơi **Tài Xỉu, Xóc Đĩa, Bầu Cua** – **Rút tiền siêu tốc 2 phút**! Liên hệ ngay: **sigon188.com** **Thắng lớn – Chia sẻ ngay!**",1,paraphrased
"Chào bạn, mình là cộng tác viên của nền tảng TokStar. Bạn có muốn nhận 50.000 - 250.000 mỗi ngày chỉ bằng cách tương tác đơn giản với video? Liên hệ ngay nhé!",1,paraphrased
"Chỉ cần 4 phút, bạn sẽ sở hữu ngay 50 triệu siêu khủng! Rút tiền siêu tốc, không cần nạp. Đa dạng thể loại: Tài Xỉu, Poker. Liên hệ ngay: win88.pro/9KxY",1,paraphrased
Ma OTP xac thuc eHospital cua ban la 339481. Vui long nhap ma trong vong 3 phut de xac nhan thong tin.,0,synthetic
"""Suncity88 tặng ngay 77-555k cho hội viên mới! Thưởng lớn từ Poker, Casino trực tuyến, Xổ số. Nhận tiền ngay chỉ 3 phút. Truy cập: sun88city.com""",1,paraphrased
"[Trung tam Thu Hoi No] Thong bao: Ho Thi Thu con no 10,000,000 VND den han 30/06/2025. Vui long thanh toan toan bo de tranh phat lai va xu ly phap ly.",1,synthetic_hard_negative
He thong eHospital: Ma OTP cua quy khach la 882103. Vui long nhap ma de hoan tat dang ky kham benh tai BV Cho Ray.,0,synthetic
[QC] Vietnamobile: Nap the tu 50k nhan ngay 10GB data toc do cao su dung trong 7 ngay. Chuong trinh chi ap dung trong hom nay. De tu choi QC soan TC gui 123.,0,synthetic
"""Lô#h0t_v0ng_24h-v0n_t0p_ng4y*kh0ng_l0. Đầu_tư cựс đơn_g1ản chỉ 10 triệu, sàn TOP100 nhận ngay 75% lợi_nhuận. TK: 9988776655, NH Techcombank, Cty TNHH ĐẦU-TƯ LÀNG VÀNG.""",1,paraphrased
Cuoi tuan nay ve que ko tui qua cho di cung,0,synthetic
Shopee: Don hang #240518ZXCVBN da giao thanh cong. Ban thay san pham the nao?,0,synthetic
"VPBank: Chuc mung Quy khach nhan voucher 100,000VND khi thanh toan bang the tin dung tai Shopee. Chi tiet: https://vpbank.com.vn/uu-dai",0,synthetic
Highland Coffee: Diem thuong Highland sap het han! Doi ngay 20 diem lay 1 voucher giam 10k. Han doi den 31/05/2026 tai highlandcoffee.com.vn.,0,synthetic
Jollibee: Mời bạn tải app - Nhận quà cực đã! Tặng voucher giảm 30.000đ cho đơn hàng tiếp theo khi bạn giới thiệu thành công 01 thành viên. Hạn dùng 31/10/2025.,0,synthetic
Grab: Ma OTP dang nhap ung dung cua ban la 310294.,0,synthetic
[DH CNTT] Thong bao: Sinh vien dang ky hoc phan HK1 nam hoc 2025-2026 tu ngay 01/08/2025 tai website dkmh.uit.edu.vn.,0,synthetic
[Steam] Your Steam Guard code is 382109.,0,synthetic
Techcombank: Ma OTP xac thuc dang nhap la 384729. Ma nay se het han sau 3 phut. KHONG chia se ma cho bat ky ai.,0,synthetic
BHXH VN: Nhac gia han BHYT ho gia dinh het han vao 30/11/2024. Quy khach vui long DK tai dichvucong.baohiemxahoi.gov.vn hoac tai buu dien gan nhat.,0,synthetic
VinaPhone TB: Quy khach co 1.200 diem VinaPhone Plus se het han vao cuoi thang nay. Quy khach hay nhanh tay doi diem lay voucher mua sam tai https://vinaphoneplus.com.vn. Tran trong.,0,synthetic
[VNU-HCM] Thong bao: Ket qua xet tuyen bo sung nam 2024 da duoc cap nhat. Thi sinh tra cuu ket qua tai cong thong tin tuyensinh.vnuhcm.edu.vn. Chuc mung cac tan sinh vien!,0,synthetic
JT334455667788: Se den lay hang luc 14:00. Vui long chuan bi kien hang san sang. LH 19001088.,0,synthetic
[VTP] VTP554433221: Dang phan loai tai kho TP.HCM. Du kien giao 21/04 (tu 8h-12h).,0,synthetic
SHB: Ma OTP xac thuc dang ky dich vu SMS Banking la 883920. Hieu luc 10 phut.,0,synthetic
